Index,T (C),P (kbars),log(10) f O2,mass (gm),rho (gm/cc),wt% SiO2,wt% TiO2,wt% Al2O3,wt% Fe2O3,wt% Cr2O3,wt% FeO,wt% MnO,wt% MgO,wt% NiO,wt% CoO,wt% CaO,wt% Na2O,wt% K2O,wt% P2O5,wt% H2O,wt% CO2,wt% SO3,wt% Cl2O-1,wt% F2O-1,G (kJ),H (kJ),S (J/K),V (cc),Cp (J/K),     diopside,clinoenstatit, hedenbergite,alumino-buffo,    buffonite,     essenite,      jadeite
367,917.00,2.000,-13.047,4.3807,3.3857,52.4858,0.1115,2.4547,0.7442,0.0000,19.7666,0.0000,23.3417,0.0000,0.0000,1.0711,0.0244,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-63.684,-52.544,9.360,1.294,5.212,-0.632723,0.955969,0.609170,0.045206,-0.039029,0.059666,0.001740
368,916.50,2.000,-13.058,4.4045,3.3861,52.4823,0.1109,2.4521,0.7430,0.0000,19.7911,0.0000,23.3262,0.0000,0.0000,1.0700,0.0243,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-64.013,-52.821,9.408,1.301,5.239,-0.633504,0.956011,0.609991,0.045158,-0.039009,0.059615,0.001739
369,916.00,2.000,-13.069,4.4282,3.3864,52.4788,0.1104,2.4496,0.7418,0.0000,19.8156,0.0000,23.3107,0.0000,0.0000,1.0688,0.0243,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-64.340,-53.096,9.456,1.308,5.267,-0.634284,0.956052,0.610810,0.045109,-0.038990,0.059565,0.001738
370,915.50,2.000,-13.080,4.4518,3.3868,52.4753,0.1098,2.4470,0.7406,0.0000,19.8400,0.0000,23.2953,0.0000,0.0000,1.0677,0.0243,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-64.666,-53.370,9.504,1.314,5.294,-0.635063,0.956094,0.611628,0.045061,-0.038971,0.059514,0.001737
371,915.00,2.000,-13.091,4.4752,3.3872,52.4718,0.1093,2.4445,0.7394,0.0000,19.8643,0.0000,23.2799,0.0000,0.0000,1.0665,0.0243,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-64.990,-53.642,9.551,1.321,5.321,-0.635840,0.956136,0.612443,0.045012,-0.038952,0.059464,0.001736
372,914.50,2.000,-13.102,4.4986,3.3875,52.4684,0.1088,2.4419,0.7382,0.0000,19.8885,0.0000,23.2646,0.0000,0.0000,1.0654,0.0243,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-65.313,-53.913,9.598,1.328,5.348,-0.636615,0.956178,0.613257,0.044964,-0.038933,0.059414,0.001735
373,914.00,2.000,-13.113,4.5219,3.3879,52.4649,0.1082,2.4394,0.7370,0.0000,19.9127,0.0000,23.2493,0.0000,0.0000,1.0642,0.0243,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-65.634,-54.184,9.645,1.335,5.375,-0.637389,0.956220,0.614069,0.044916,-0.038914,0.059363,0.001734
374,913.50,2.000,-13.124,4.5451,3.3882,52.4614,0.1077,2.4368,0.7358,0.0000,19.9369,0.0000,23.2341,0.0000,0.0000,1.0631,0.0242,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-65.953,-54.452,9.692,1.341,5.402,-0.638161,0.956262,0.614878,0.044869,-0.038894,0.059313,0.001734
375,913.00,2.000,-13.135,4.5681,3.3886,52.4580,0.1072,2.4343,0.7346,0.0000,19.9609,0.0000,23.2189,0.0000,0.0000,1.0619,0.0242,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-66.271,-54.720,9.738,1.348,5.429,-0.638932,0.956305,0.615686,0.044821,-0.038875,0.059263,0.001733
376,912.50,2.000,-13.146,4.5911,3.3889,52.4546,0.1067,2.4318,0.7334,0.0000,19.9849,0.0000,23.2037,0.0000,0.0000,1.0607,0.0242,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-66.587,-54.986,9.784,1.355,5.455,-0.639701,0.956347,0.616492,0.044773,-0.038856,0.059213,0.001732
377,912.00,2.000,-13.156,4.6140,3.3893,52.4511,0.1061,2.4293,0.7322,0.0000,20.0089,0.0000,23.1886,0.0000,0.0000,1.0596,0.0242,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-66.902,-55.251,9.830,1.361,5.482,-0.640468,0.956390,0.617295,0.044726,-0.038836,0.059163,0.001731
378,911.50,2.000,-13.167,4.6368,3.3897,52.4477,0.1056,2.4267,0.7310,0.0000,20.0327,0.0000,23.1735,0.0000,0.0000,1.0584,0.0242,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-67.215,-55.515,9.876,1.368,5.508,-0.641233,0.956432,0.618097,0.044678,-0.038817,0.059113,0.001730
379,911.00,2.000,-13.178,4.6594,3.3900,52.4443,0.1051,2.4242,0.7299,0.0000,20.0566,0.0000,23.1585,0.0000,0.0000,1.0572,0.0242,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-67.526,-55.777,9.922,1.374,5.534,-0.641997,0.956475,0.618897,0.044631,-0.038797,0.059063,0.001729
380,910.50,2.000,-13.189,4.6820,3.3904,52.4409,0.1046,2.4217,0.7287,0.0000,20.0803,0.0000,23.1436,0.0000,0.0000,1.0561,0.0242,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-67.836,-56.039,9.967,1.381,5.560,-0.642759,0.956518,0.619694,0.044584,-0.038778,0.059013,0.001728
381,910.00,2.000,-13.200,4.7045,3.3907,52.4375,0.1041,2.4192,0.7275,0.0000,20.1040,0.0000,23.1286,0.0000,0.0000,1.0549,0.0241,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-68.144,-56.299,10.012,1.387,5.586,-0.643520,0.956561,0.620490,0.044537,-0.038758,0.058963,0.001727
382,909.50,2.000,-13.211,4.7269,3.3911,52.4342,0.1036,2.4167,0.7263,0.0000,20.1276,0.0000,23.1138,0.0000,0.0000,1.0537,0.0241,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-68.451,-56.558,10.057,1.394,5.612,-0.644278,0.956604,0.621284,0.044490,-0.038739,0.058913,0.001726
383,909.00,2.000,-13.221,4.7492,3.3914,52.4308,0.1031,2.4142,0.7252,0.0000,20.1511,0.0000,23.0989,0.0000,0.0000,1.0525,0.0241,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-68.757,-56.816,10.101,1.400,5.638,-0.645035,0.956648,0.622075,0.044444,-0.038719,0.058863,0.001725
384,908.50,2.000,-13.232,4.7714,3.3918,52.4274,0.1026,2.4117,0.7240,0.0000,20.1746,0.0000,23.0841,0.0000,0.0000,1.0514,0.0241,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-69.061,-57.072,10.146,1.407,5.664,-0.645790,0.956691,0.622865,0.044397,-0.038699,0.058813,0.001724
385,908.00,2.000,-13.243,4.7935,3.3921,52.4241,0.1021,2.4092,0.7229,0.0000,20.1980,0.0000,23.0694,0.0000,0.0000,1.0502,0.0241,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-69.363,-57.327,10.190,1.413,5.689,-0.646544,0.956734,0.623652,0.044351,-0.038680,0.058763,0.001723
386,907.50,2.000,-13.253,4.8155,3.3925,52.4208,0.1016,2.4068,0.7217,0.0000,20.2214,0.0000,23.0547,0.0000,0.0000,1.0490,0.0241,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-69.664,-57.582,10.233,1.419,5.714,-0.647295,0.956778,0.624438,0.044304,-0.038660,0.058713,0.001722
387,907.00,2.000,-13.264,4.8374,3.3928,52.4174,0.1012,2.4043,0.7206,0.0000,20.2447,0.0000,23.0401,0.0000,0.0000,1.0478,0.0240,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-69.963,-57.834,10.277,1.426,5.740,-0.648045,0.956821,0.625221,0.044258,-0.038640,0.058663,0.001721
388,906.50,2.000,-13.275,4.8592,3.3932,52.4141,0.1007,2.4018,0.7194,0.0000,20.2679,0.0000,23.0255,0.0000,0.0000,1.0466,0.0240,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-70.261,-58.086,10.321,1.432,5.765,-0.648793,0.956865,0.626002,0.044212,-0.038620,0.058614,0.001720
389,906.00,2.000,-13.285,4.8809,3.3935,52.4108,0.1002,2.3993,0.7183,0.0000,20.2911,0.0000,23.0109,0.0000,0.0000,1.0454,0.0240,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-70.557,-58.337,10.364,1.438,5.790,-0.649539,0.956909,0.626781,0.044166,-0.038600,0.058564,0.001719
390,905.50,2.000,-13.296,4.9025,3.3939,52.4075,0.0997,2.3969,0.7171,0.0000,20.3141,0.0000,22.9964,0.0000,0.0000,1.0442,0.0240,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-70.852,-58.586,10.407,1.445,5.815,-0.650283,0.956953,0.627559,0.044120,-0.038580,0.058514,0.001718
391,905.00,2.000,-13.307,4.9241,3.3942,52.4042,0.0992,2.3944,0.7160,0.0000,20.3372,0.0000,22.9819,0.0000,0.0000,1.0430,0.0240,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-71.146,-58.835,10.449,1.451,5.839,-0.651026,0.956997,0.628334,0.044074,-0.038560,0.058465,0.001717
392,904.50,2.000,-13.317,4.9455,3.3946,52.4010,0.0988,2.3920,0.7149,0.0000,20.3601,0.0000,22.9675,0.0000,0.0000,1.0419,0.0240,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-71.438,-59.082,10.492,1.457,5.864,-0.651766,0.957041,0.629107,0.044028,-0.038540,0.058415,0.001716
393,904.00,2.000,-13.328,4.9669,3.3949,52.3977,0.0983,2.3895,0.7137,0.0000,20.3830,0.0000,22.9532,0.0000,0.0000,1.0407,0.0239,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-71.728,-59.328,10.534,1.463,5.889,-0.652505,0.957085,0.629877,0.043982,-0.038519,0.058365,0.001715
394,903.50,2.000,-13.338,4.9881,3.3953,52.3944,0.0978,2.3870,0.7126,0.0000,20.4058,0.0000,22.9389,0.0000,0.0000,1.0395,0.0239,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-72.017,-59.572,10.576,1.469,5.913,-0.653242,0.957129,0.630646,0.043937,-0.038499,0.058316,0.001714
395,903.00,2.000,-13.349,5.0093,3.3956,52.3912,0.0974,2.3846,0.7115,0.0000,20.4286,0.0000,22.9246,0.0000,0.0000,1.0383,0.0239,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-72.305,-59.816,10.618,1.475,5.937,-0.653977,0.957173,0.631413,0.043891,-0.038479,0.058266,0.001713
396,902.50,2.000,-13.359,5.0304,3.3959,52.3880,0.0969,2.3822,0.7103,0.0000,20.4513,0.0000,22.9104,0.0000,0.0000,1.0371,0.0239,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-72.591,-60.059,10.660,1.481,5.962,-0.654710,0.957217,0.632177,0.043846,-0.038459,0.058216,0.001712
397,902.00,2.000,-13.370,5.0513,3.3963,52.3848,0.0965,2.3797,0.7092,0.0000,20.4739,0.0000,22.8962,0.0000,0.0000,1.0359,0.0239,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-72.876,-60.300,10.701,1.487,5.986,-0.655441,0.957262,0.632939,0.043801,-0.038438,0.058167,0.001711
398,901.50,2.000,-13.380,5.0722,3.3966,52.3816,0.0960,2.3773,0.7081,0.0000,20.4964,0.0000,22.8821,0.0000,0.0000,1.0347,0.0239,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-73.159,-60.540,10.742,1.493,6.010,-0.656170,0.957306,0.633700,0.043755,-0.038418,0.058117,0.001710
399,901.00,2.000,-13.391,5.0930,3.3970,52.3784,0.0955,2.3748,0.7070,0.0000,20.5189,0.0000,22.8680,0.0000,0.0000,1.0335,0.0238,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-73.441,-60.780,10.783,1.499,6.034,-0.656898,0.957351,0.634458,0.043710,-0.038397,0.058067,0.001709
400,900.50,2.000,-13.401,5.1137,3.3973,52.3752,0.0951,2.3724,0.7059,0.0000,20.5413,0.0000,22.8540,0.0000,0.0000,1.0323,0.0238,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-73.722,-61.018,10.824,1.505,6.057,-0.657623,0.957395,0.635214,0.043665,-0.038376,0.058018,0.001708
401,900.00,2.000,-13.412,5.1344,3.3977,52.3720,0.0946,2.3700,0.7048,0.0000,20.5637,0.0000,22.8400,0.0000,0.0000,1.0311,0.0238,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-74.001,-61.255,10.865,1.511,6.081,-0.658346,0.957440,0.635967,0.043620,-0.038356,0.057968,0.001706
402,899.50,2.000,-13.422,5.1549,3.3980,52.3689,0.0942,2.3676,0.7037,0.0000,20.5860,0.0000,22.8261,0.0000,0.0000,1.0299,0.0238,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-74.279,-61.491,10.905,1.517,6.104,-0.659067,0.957485,0.636719,0.043575,-0.038335,0.057919,0.001705
403,899.00,2.000,-13.432,5.1753,3.3983,52.3657,0.0938,2.3651,0.7026,0.0000,20.6082,0.0000,22.8122,0.0000,0.0000,1.0287,0.0238,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-74.555,-61.725,10.945,1.523,6.128,-0.659787,0.957529,0.637468,0.043530,-0.038314,0.057869,0.001704
404,898.50,2.000,-13.443,5.1957,3.3987,52.3626,0.0933,2.3627,0.7015,0.0000,20.6303,0.0000,22.7984,0.0000,0.0000,1.0275,0.0237,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-74.830,-61.959,10.985,1.529,6.151,-0.660504,0.957574,0.638215,0.043486,-0.038293,0.057819,0.001703
405,898.00,2.000,-13.453,5.2160,3.3990,52.3595,0.0929,2.3603,0.7004,0.0000,20.6524,0.0000,22.7846,0.0000,0.0000,1.0263,0.0237,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-75.104,-62.192,11.025,1.535,6.174,-0.661219,0.957619,0.638960,0.043441,-0.038272,0.057770,0.001702
406,897.50,2.000,-13.463,5.2362,3.3993,52.3564,0.0925,2.3579,0.6993,0.0000,20.6744,0.0000,22.7709,0.0000,0.0000,1.0251,0.0237,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-75.376,-62.423,11.064,1.540,6.198,-0.661933,0.957664,0.639703,0.043396,-0.038251,0.057720,0.001701
407,897.00,2.000,-13.474,5.2562,3.3997,52.3533,0.0920,2.3555,0.6982,0.0000,20.6963,0.0000,22.7572,0.0000,0.0000,1.0239,0.0237,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-75.647,-62.654,11.104,1.546,6.221,-0.662644,0.957709,0.640444,0.043352,-0.038230,0.057670,0.001700
408,896.50,2.000,-13.484,5.2762,3.4000,52.3502,0.0916,2.3530,0.6971,0.0000,20.7182,0.0000,22.7436,0.0000,0.0000,1.0227,0.0237,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-75.916,-62.883,11.143,1.552,6.243,-0.663353,0.957754,0.641182,0.043307,-0.038209,0.057621,0.001699
409,896.00,2.000,-13.494,5.2962,3.4003,52.3472,0.0912,2.3506,0.6960,0.0000,20.7400,0.0000,22.7300,0.0000,0.0000,1.0215,0.0237,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-76.185,-63.112,11.182,1.558,6.266,-0.664060,0.957799,0.641918,0.043263,-0.038188,0.057571,0.001698
410,895.50,2.000,-13.504,5.3160,3.4007,52.3441,0.0907,2.3482,0.6949,0.0000,20.7617,0.0000,22.7164,0.0000,0.0000,1.0203,0.0236,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-76.452,-63.339,11.220,1.563,6.289,-0.664766,0.957844,0.642652,0.043219,-0.038167,0.057521,0.001696
411,895.00,2.000,-13.515,5.3357,3.4010,52.3411,0.0903,2.3458,0.6938,0.0000,20.7833,0.0000,22.7030,0.0000,0.0000,1.0191,0.0236,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-76.717,-63.565,11.259,1.569,6.311,-0.665469,0.957889,0.643384,0.043174,-0.038145,0.057472,0.001695
412,894.50,2.000,-13.525,5.3554,3.4013,52.3381,0.0899,2.3434,0.6927,0.0000,20.8049,0.0000,22.6895,0.0000,0.0000,1.0178,0.0236,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-76.981,-63.790,11.297,1.575,6.334,-0.666170,0.957934,0.644114,0.043130,-0.038124,0.057422,0.001694
413,894.00,2.000,-13.535,5.3750,3.4017,52.3350,0.0895,2.3410,0.6916,0.0000,20.8264,0.0000,22.6761,0.0000,0.0000,1.0166,0.0236,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-77.244,-64.014,11.335,1.580,6.356,-0.666868,0.957979,0.644841,0.043086,-0.038103,0.057372,0.001693
414,893.50,2.000,-13.545,5.3945,3.4020,52.3320,0.0891,2.3386,0.6906,0.0000,20.8479,0.0000,22.6628,0.0000,0.0000,1.0154,0.0236,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-77.506,-64.237,11.373,1.586,6.378,-0.667565,0.958024,0.645566,0.043042,-0.038081,0.057322,0.001692
415,893.00,2.000,-13.555,5.4139,3.4023,52.3291,0.0887,2.3362,0.6895,0.0000,20.8693,0.0000,22.6495,0.0000,0.0000,1.0142,0.0235,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-77.766,-64.459,11.411,1.591,6.401,-0.668260,0.958069,0.646289,0.042998,-0.038059,0.057273,0.001691
416,892.50,2.000,-13.565,5.4332,3.4026,52.3261,0.0883,2.3338,0.6884,0.0000,20.8906,0.0000,22.6363,0.0000,0.0000,1.0130,0.0235,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-78.025,-64.681,11.448,1.597,6.423,-0.668952,0.958115,0.647009,0.042954,-0.038038,0.057223,0.001690
417,892.00,2.000,-13.575,5.4524,3.4030,52.3231,0.0879,2.3314,0.6873,0.0000,20.9118,0.0000,22.6231,0.0000,0.0000,1.0118,0.0235,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-78.283,-64.901,11.486,1.602,6.445,-0.669643,0.958160,0.647728,0.042910,-0.038016,0.057173,0.001688
418,891.50,2.000,-13.586,5.4716,3.4033,52.3202,0.0875,2.3290,0.6863,0.0000,20.9330,0.0000,22.6100,0.0000,0.0000,1.0106,0.0235,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-78.539,-65.120,11.523,1.608,6.466,-0.670331,0.958205,0.648444,0.042866,-0.037994,0.057123,0.001687
419,891.00,2.000,-13.596,5.4907,3.4036,52.3173,0.0870,2.3267,0.6852,0.0000,20.9541,0.0000,22.5969,0.0000,0.0000,1.0094,0.0235,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-78.794,-65.337,11.559,1.613,6.488,-0.671017,0.958250,0.649158,0.042822,-0.037972,0.057073,0.001686
420,890.50,2.000,-13.606,5.5096,3.4039,52.3144,0.0866,2.3243,0.6841,0.0000,20.9751,0.0000,22.5838,0.0000,0.0000,1.0082,0.0235,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-79.048,-65.554,11.596,1.619,6.510,-0.671701,0.958296,0.649869,0.042778,-0.037950,0.057023,0.001685
421,890.00,2.000,-13.616,5.5285,3.4043,52.3115,0.0863,2.3219,0.6831,0.0000,20.9960,0.0000,22.5709,0.0000,0.0000,1.0070,0.0234,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-79.301,-65.770,11.633,1.624,6.531,-0.672383,0.958341,0.650578,0.042734,-0.037928,0.056973,0.001684
422,889.50,2.000,-13.626,5.5474,3.4046,52.3086,0.0859,2.3195,0.6820,0.0000,21.0169,0.0000,22.5579,0.0000,0.0000,1.0058,0.0234,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-79.552,-65.985,11.669,1.629,6.553,-0.673062,0.958386,0.651285,0.042691,-0.037906,0.056923,0.001682
423,889.00,2.000,-13.636,5.5661,3.4049,52.3057,0.0855,2.3171,0.6810,0.0000,21.0377,0.0000,22.5450,0.0000,0.0000,1.0046,0.0234,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-79.802,-66.199,11.705,1.635,6.574,-0.673740,0.958432,0.651990,0.042647,-0.037884,0.056873,0.001681
424,888.50,2.000,-13.646,5.5848,3.4052,52.3029,0.0851,2.3147,0.6799,0.0000,21.0585,0.0000,22.5322,0.0000,0.0000,1.0034,0.0234,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-80.051,-66.412,11.741,1.640,6.595,-0.674415,0.958477,0.652693,0.042603,-0.037861,0.056823,0.001680
425,888.00,2.000,-13.655,5.6033,3.4056,52.3000,0.0847,2.3123,0.6788,0.0000,21.0791,0.0000,22.5194,0.0000,0.0000,1.0022,0.0234,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-80.299,-66.624,11.777,1.645,6.616,-0.675088,0.958523,0.653393,0.042560,-0.037839,0.056773,0.001679
426,887.50,2.000,-13.665,5.6218,3.4059,52.2972,0.0843,2.3099,0.6778,0.0000,21.0997,0.0000,22.5067,0.0000,0.0000,1.0010,0.0233,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-80.545,-66.835,11.812,1.651,6.638,-0.675759,0.958568,0.654091,0.042516,-0.037816,0.056723,0.001678
427,887.00,2.000,-13.675,5.6402,3.4062,52.2944,0.0839,2.3076,0.6767,0.0000,21.1203,0.0000,22.4940,0.0000,0.0000,0.9998,0.0233,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-80.790,-67.045,11.847,1.656,6.658,-0.676427,0.958613,0.654786,0.042473,-0.037794,0.056673,0.001676
428,886.50,2.000,-13.685,5.6586,3.4065,52.2916,0.0835,2.3052,0.6757,0.0000,21.1407,0.0000,22.4814,0.0000,0.0000,0.9986,0.0233,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-81.034,-67.254,11.882,1.661,6.679,-0.677094,0.958659,0.655479,0.042429,-0.037771,0.056622,0.001675
429,886.00,2.000,-13.695,5.6768,3.4068,52.2888,0.0832,2.3028,0.6746,0.0000,21.1611,0.0000,22.4688,0.0000,0.0000,0.9974,0.0233,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-81.276,-67.462,11.917,1.666,6.700,-0.677758,0.958704,0.656170,0.042386,-0.037748,0.056572,0.001674
430,885.50,2.000,-13.705,5.6950,3.4071,52.2860,0.0828,2.3004,0.6736,0.0000,21.1814,0.0000,22.4563,0.0000,0.0000,0.9962,0.0233,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-81.518,-67.669,11.952,1.671,6.721,-0.678420,0.958750,0.656859,0.042342,-0.037726,0.056522,0.001673
431,885.00,2.000,-13.715,5.7131,3.4075,52.2833,0.0824,2.2980,0.6726,0.0000,21.2017,0.0000,22.4438,0.0000,0.0000,0.9950,0.0232,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-81.758,-67.875,11.987,1.677,6.741,-0.679079,0.958795,0.657545,0.042299,-0.037703,0.056471,0.001671
432,884.50,2.000,-13.725,5.7311,3.4078,52.2806,0.0820,2.2957,0.6715,0.0000,21.2218,0.0000,22.4314,0.0000,0.0000,0.9938,0.0232,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-81.997,-68.081,12.021,1.682,6.762,-0.679737,0.958840,0.658229,0.042256,-0.037680,0.056421,0.001670
433,884.00,2.000,-13.734,5.7490,3.4081,52.2778,0.0817,2.2933,0.6705,0.0000,21.2419,0.0000,22.4190,0.0000,0.0000,0.9926,0.0232,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-82.235,-68.285,12.055,1.687,6.782,-0.680392,0.958886,0.658911,0.042212,-0.037657,0.056371,0.001669
434,883.50,2.000,-13.744,5.7669,3.4084,52.2751,0.0813,2.2909,0.6694,0.0000,21.2620,0.0000,22.4067,0.0000,0.0000,0.9914,0.0232,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-82.471,-68.488,12.089,1.692,6.802,-0.681045,0.958931,0.659590,0.042169,-0.037633,0.056320,0.001668
435,883.00,2.000,-13.754,5.7846,3.4087,52.2725,0.0809,2.2885,0.6684,0.0000,21.2819,0.0000,22.3944,0.0000,0.0000,0.9902,0.0232,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-82.707,-68.690,12.123,1.697,6.822,-0.681695,0.958977,0.660267,0.042126,-0.037610,0.056269,0.001666
436,882.50,2.000,-13.764,5.8023,3.4090,52.2698,0.0806,2.2862,0.6674,0.0000,21.3018,0.0000,22.3822,0.0000,0.0000,0.9890,0.0231,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-82.941,-68.892,12.157,1.702,6.842,-0.682344,0.959022,0.660942,0.042082,-0.037587,0.056219,0.001665
437,882.00,2.000,-13.773,5.8200,3.4093,52.2671,0.0802,2.2838,0.6663,0.0000,21.3216,0.0000,22.3700,0.0000,0.0000,0.9878,0.0231,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-83.174,-69.092,12.190,1.707,6.862,-0.682990,0.959067,0.661614,0.042039,-0.037564,0.056168,0.001664
438,881.50,2.000,-13.783,5.8375,3.4096,52.2645,0.0798,2.2814,0.6653,0.0000,21.3414,0.0000,22.3579,0.0000,0.0000,0.9866,0.0231,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-83.405,-69.292,12.223,1.712,6.882,-0.683633,0.959113,0.662285,0.041996,-0.037540,0.056117,0.001663
439,881.00,2.000,-13.793,5.8550,3.4099,52.2619,0.0795,2.2790,0.6643,0.0000,21.3610,0.0000,22.3459,0.0000,0.0000,0.9854,0.0231,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-83.636,-69.490,12.256,1.717,6.902,-0.684275,0.959158,0.662952,0.041953,-0.037516,0.056067,0.001661
440,880.50,2.000,-13.802,5.8723,3.4103,52.2593,0.0791,2.2767,0.6632,0.0000,21.3806,0.0000,22.3338,0.0000,0.0000,0.9842,0.0231,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-83.866,-69.688,12.289,1.722,6.922,-0.684914,0.959203,0.663618,0.041909,-0.037493,0.056016,0.001660
441,880.00,2.000,-13.812,5.8896,3.4106,52.2567,0.0788,2.2743,0.6622,0.0000,21.4001,0.0000,22.3219,0.0000,0.0000,0.9830,0.0230,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-84.094,-69.885,12.322,1.727,6.941,-0.685550,0.959249,0.664281,0.041866,-0.037469,0.055965,0.001659
442,879.50,2.000,-13.822,5.9069,3.4109,52.2541,0.0784,2.2719,0.6612,0.0000,21.4196,0.0000,22.3100,0.0000,0.0000,0.9818,0.0230,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-84.321,-70.081,12.355,1.732,6.961,-0.686185,0.959294,0.664941,0.041823,-0.037445,0.055914,0.001658
