Index,T (C),P (kbars),log(10) f O2,mass (gm),rho (gm/cc),wt% SiO2,wt% TiO2,wt% Al2O3,wt% Fe2O3,wt% Cr2O3,wt% FeO,wt% MnO,wt% MgO,wt% NiO,wt% CoO,wt% CaO,wt% Na2O,wt% K2O,wt% P2O5,wt% H2O,wt% CO2,wt% SO3,wt% Cl2O-1,wt% F2O-1,G (kJ),H (kJ),S (J/K),V (cc),Cp (J/K),   geikielite,     hematite,     ilmenite,  pyrophanite,     corundum
610,795.50,2.000,-15.072,0.8268,4.6028,0.0000,46.3866,2.8593,12.2518,0.0000,33.7263,0.6863,4.0896,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-8.122,-6.508,1.510,0.180,0.777,0.148058,0.111948,0.684957,0.014117,0.040919
611,795.00,2.000,-15.076,0.8286,4.6032,0.0000,46.3844,2.8514,12.2610,0.0000,33.7288,0.6885,4.0859,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-8.138,-6.522,1.513,0.180,0.779,0.147933,0.112039,0.685056,0.014163,0.040809
612,794.50,2.000,-15.080,0.8305,4.6035,0.0000,46.3822,2.8435,12.2702,0.0000,33.7313,0.6907,4.0822,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-8.154,-6.536,1.516,0.180,0.780,0.147808,0.112131,0.685153,0.014209,0.040699
613,794.00,2.000,-15.085,0.8323,4.6038,0.0000,46.3800,2.8357,12.2794,0.0000,33.7337,0.6929,4.0785,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-8.170,-6.550,1.519,0.181,0.782,0.147684,0.112223,0.685249,0.014255,0.040589
614,793.50,2.000,-15.089,0.8341,4.6041,0.0000,46.3777,2.8278,12.2886,0.0000,33.7361,0.6950,4.0748,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-8.186,-6.563,1.521,0.181,0.784,0.147560,0.112315,0.685345,0.014301,0.040479
615,793.00,2.000,-15.094,0.8359,4.6045,0.0000,46.3755,2.8200,12.2978,0.0000,33.7384,0.6972,4.0711,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-8.202,-6.577,1.524,0.182,0.785,0.147437,0.112407,0.685439,0.014347,0.040370
616,792.50,2.000,-15.098,0.8378,4.6048,0.0000,46.3733,2.8122,12.3070,0.0000,33.7407,0.6994,4.0674,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-8.218,-6.590,1.527,0.182,0.787,0.147315,0.112499,0.685533,0.014393,0.040261
617,792.00,2.000,-15.102,0.8396,4.6051,0.0000,46.3710,2.8044,12.3162,0.0000,33.7430,0.7016,4.0638,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-8.234,-6.604,1.530,0.182,0.788,0.147193,0.112591,0.685625,0.014439,0.040152
618,791.50,2.000,-15.107,0.8414,4.6054,0.0000,46.3688,2.7966,12.3255,0.0000,33.7452,0.7038,4.0602,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-8.249,-6.617,1.533,0.183,0.790,0.147072,0.112683,0.685717,0.014485,0.040044
619,791.00,2.000,-15.111,0.8432,4.6057,0.0000,46.3665,2.7889,12.3347,0.0000,33.7474,0.7060,4.0565,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-8.265,-6.631,1.536,0.183,0.792,0.146951,0.112775,0.685808,0.014531,0.039935
620,790.50,2.000,-15.115,0.8449,4.6061,0.0000,46.3642,2.7811,12.3440,0.0000,33.7495,0.7082,4.0530,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-8.281,-6.644,1.539,0.183,0.793,0.146830,0.112867,0.685898,0.014577,0.039827
621,790.00,2.000,-15.120,0.8467,4.6064,0.0000,46.3620,2.7734,12.3533,0.0000,33.7516,0.7104,4.0494,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-8.296,-6.657,1.542,0.184,0.795,0.146711,0.112960,0.685987,0.014623,0.039720
622,789.50,2.000,-15.124,0.8485,4.6067,0.0000,46.3597,2.7657,12.3625,0.0000,33.7537,0.7126,4.0458,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-8.311,-6.670,1.544,0.184,0.796,0.146591,0.113052,0.686075,0.014670,0.039612
623,789.00,2.000,-15.128,0.8503,4.6070,0.0000,46.3574,2.7581,12.3718,0.0000,33.7557,0.7148,4.0423,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-8.327,-6.683,1.547,0.185,0.798,0.146473,0.113145,0.686162,0.014716,0.039505
624,788.50,2.000,-15.133,0.8520,4.6073,0.0000,46.3551,2.7504,12.3811,0.0000,33.7577,0.7170,4.0387,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-8.342,-6.697,1.550,0.185,0.799,0.146354,0.113237,0.686248,0.014762,0.039398
625,788.00,2.000,-15.137,0.8538,4.6077,0.0000,46.3527,2.7428,12.3904,0.0000,33.7596,0.7192,4.0352,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-8.357,-6.710,1.553,0.185,0.801,0.146237,0.113330,0.686333,0.014809,0.039292
626,787.50,2.000,-15.141,0.8555,4.6080,0.0000,46.3504,2.7352,12.3997,0.0000,33.7616,0.7214,4.0317,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-8.372,-6.723,1.555,0.186,0.802,0.146119,0.113422,0.686418,0.014855,0.039185
627,787.00,2.000,-15.146,0.8573,4.6083,0.0000,46.3481,2.7276,12.4090,0.0000,33.7634,0.7236,4.0282,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-8.387,-6.736,1.558,0.186,0.804,0.146003,0.113515,0.686501,0.014902,0.039079
628,786.50,2.000,-15.150,0.8590,4.6086,0.0000,46.3458,2.7200,12.4183,0.0000,33.7653,0.7258,4.0247,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-8.402,-6.748,1.561,0.186,0.806,0.145886,0.113608,0.686584,0.014948,0.038973
