Index,T (C),P (kbars),log(10) f O2,mass (gm),rho (gm/cc),wt% SiO2,wt% TiO2,wt% Al2O3,wt% Fe2O3,wt% Cr2O3,wt% FeO,wt% MnO,wt% MgO,wt% NiO,wt% CoO,wt% CaO,wt% Na2O,wt% K2O,wt% P2O5,wt% H2O,wt% CO2,wt% SO3,wt% Cl2O-1,wt% F2O-1,G (kJ),H (kJ),S (J/K),V (cc),Cp (J/K),     chromite,    hercynite,    magnetite,       spinel,   ulvospinel
707,747.00,2.000,-15.500,1.0986,4.9282,0.0000,7.4901,1.8661,53.1011,0.0000,36.0947,0.0000,1.4480,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-7.357,-5.377,1.940,0.223,0.976,0.000000,-0.039645,0.747965,0.080813,0.210867
708,746.50,2.000,-15.515,1.0998,4.9286,0.0000,7.4852,1.8643,53.1092,0.0000,36.0999,0.0000,1.4414,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-7.363,-5.382,1.942,0.223,0.977,0.000000,-0.039319,0.748127,0.080450,0.210742
709,746.00,2.000,-15.530,1.1010,4.9290,0.0000,7.4802,1.8625,53.1173,0.0000,36.1051,0.0000,1.4348,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-7.368,-5.388,1.943,0.223,0.978,0.000000,-0.038994,0.748289,0.080089,0.210616
710,745.50,2.000,-15.545,1.1022,4.9294,0.0000,7.4752,1.8608,53.1255,0.0000,36.1102,0.0000,1.4283,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-7.374,-5.393,1.945,0.224,0.979,0.000000,-0.038671,0.748453,0.079729,0.210489
711,745.00,2.000,-15.559,1.1034,4.9298,0.0000,7.4702,1.8590,53.1338,0.0000,36.1152,0.0000,1.4218,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-7.380,-5.398,1.947,0.224,0.980,0.000000,-0.038349,0.748618,0.079371,0.210360
712,744.50,2.000,-15.574,1.1046,4.9302,0.0000,7.4651,1.8572,53.1422,0.0000,36.1202,0.0000,1.4153,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-7.385,-5.403,1.948,0.224,0.981,0.000000,-0.038029,0.748784,0.079015,0.210231
713,744.00,2.000,-15.589,1.1058,4.9306,0.0000,7.4600,1.8555,53.1506,0.0000,36.1250,0.0000,1.4089,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-7.391,-5.408,1.950,0.224,0.982,0.000000,-0.037711,0.748951,0.078661,0.210100
714,743.50,2.000,-15.603,1.1070,4.9310,0.0000,7.4548,1.8537,53.1592,0.0000,36.1297,0.0000,1.4025,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-7.396,-5.412,1.951,0.224,0.983,0.000000,-0.037394,0.749119,0.078308,0.209968
715,743.00,2.000,-15.618,1.1081,4.9314,0.0000,7.4496,1.8520,53.1678,0.0000,36.1344,0.0000,1.3961,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-7.401,-5.417,1.952,0.225,0.984,0.000000,-0.037079,0.749287,0.077957,0.209834
716,742.50,2.000,-15.643,1.1111,4.9317,0.0000,7.4514,1.8508,53.1622,0.0000,36.1460,0.0000,1.3895,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-7.420,-5.432,1.957,0.225,0.986,0.000000,-0.036741,0.749250,0.077594,0.209898
717,742.00,2.000,-15.672,1.1146,4.9320,0.0000,7.4551,1.8496,53.1529,0.0000,36.1594,0.0000,1.3830,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-7.441,-5.448,1.963,0.226,0.989,0.000000,-0.036400,0.749158,0.077230,0.210011
718,741.50,2.000,-15.700,1.1181,4.9323,0.0000,7.4586,1.8486,53.1440,0.0000,36.1725,0.0000,1.3764,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-7.462,-5.465,1.968,0.227,0.992,0.000000,-0.036060,0.749071,0.076869,0.210120
719,741.00,2.000,-15.746,1.1239,4.9327,0.0000,7.4828,1.8453,53.0944,0.0000,36.2132,0.0000,1.3643,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-7.499,-5.493,1.978,0.228,0.998,0.000000,-0.035458,0.748438,0.076198,0.210822
720,740.50,2.000,-15.808,1.1320,4.9332,0.0000,7.5276,1.8397,53.0050,0.0000,36.2809,0.0000,1.3467,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-7.552,-5.533,1.992,0.229,1.005,0.000000,-0.034605,0.747268,0.075227,0.212111
721,740.00,2.000,-15.871,1.1398,4.9336,0.0000,7.5716,1.8342,52.9174,0.0000,36.3472,0.0000,1.3296,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-7.603,-5.572,2.005,0.231,1.012,0.000000,-0.033774,0.746120,0.074278,0.213375
722,739.50,2.000,-15.932,1.1475,4.9341,0.0000,7.6148,1.8287,52.8314,0.0000,36.4122,0.0000,1.3128,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-7.653,-5.609,2.018,0.233,1.018,0.000000,-0.032962,0.744994,0.073351,0.214617
723,739.00,2.000,-15.993,1.1550,4.9345,0.0000,7.6572,1.8233,52.7470,0.0000,36.4759,0.0000,1.2965,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-7.702,-5.646,2.031,0.234,1.025,0.000000,-0.032171,0.743889,0.072444,0.215837
724,738.50,2.000,-16.053,1.1622,4.9349,0.0000,7.6989,1.8180,52.6643,0.0000,36.5384,0.0000,1.2805,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-7.749,-5.682,2.043,0.236,1.031,0.000000,-0.031398,0.742805,0.071558,0.217035
725,738.00,2.000,-16.112,1.1693,4.9353,0.0000,7.7398,1.8126,52.5832,0.0000,36.5996,0.0000,1.2648,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-7.795,-5.717,2.055,0.237,1.037,0.000000,-0.030643,0.741741,0.070690,0.218212
726,737.50,2.000,-16.170,1.1762,4.9357,0.0000,7.7800,1.8074,52.5035,0.0000,36.6597,0.0000,1.2495,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-7.840,-5.751,2.067,0.238,1.043,0.000000,-0.029906,0.740697,0.069840,0.219368
727,737.00,2.000,-16.228,1.1830,4.9361,0.0000,7.8194,1.8022,52.4254,0.0000,36.7186,0.0000,1.2345,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-7.883,-5.784,2.078,0.240,1.049,0.000000,-0.029185,0.739672,0.069009,0.220504
728,736.50,2.000,-16.286,1.1895,4.9365,0.0000,7.8582,1.7970,52.3487,0.0000,36.7763,0.0000,1.2198,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-7.926,-5.817,2.089,0.241,1.055,0.000000,-0.028480,0.738666,0.068194,0.221620
729,736.00,2.000,-16.342,1.1959,4.9369,0.0000,7.8963,1.7919,52.2734,0.0000,36.8330,0.0000,1.2054,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-7.967,-5.848,2.100,0.242,1.061,0.000000,-0.027791,0.737678,0.067396,0.222717
730,735.50,2.000,-16.398,1.2022,4.9373,0.0000,7.9337,1.7868,52.1995,0.0000,36.8887,0.0000,1.1913,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-8.008,-5.879,2.110,0.243,1.066,0.000000,-0.027117,0.736709,0.066614,0.223794
731,735.00,2.000,-16.454,1.2083,4.9376,0.0000,7.9705,1.7818,52.1270,0.0000,36.9433,0.0000,1.1774,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-8.047,-5.909,2.120,0.245,1.071,0.000000,-0.026457,0.735757,0.065847,0.224853
732,734.50,2.000,-16.509,1.2143,4.9380,0.0000,8.0066,1.7769,52.0558,0.0000,36.9969,0.0000,1.1639,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-8.086,-5.939,2.130,0.246,1.077,0.000000,-0.025811,0.734822,0.065095,0.225894
733,734.00,2.000,-16.563,1.2202,4.9384,0.0000,8.0421,1.7719,51.9858,0.0000,37.0495,0.0000,1.1506,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-8.123,-5.968,2.140,0.247,1.082,0.000000,-0.025179,0.733904,0.064357,0.226918
734,733.50,2.000,-16.617,1.2259,4.9387,0.0000,8.0770,1.7671,51.9172,0.0000,37.1012,0.0000,1.1375,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-8.160,-5.996,2.150,0.248,1.087,0.000000,-0.024559,0.733002,0.063634,0.227923
735,733.00,2.000,-16.670,1.2315,4.9391,0.0000,8.1113,1.7622,51.8497,0.0000,37.1520,0.0000,1.1247,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-8.196,-6.024,2.159,0.249,1.092,0.000000,-0.023952,0.732117,0.062923,0.228912
736,732.50,2.000,-16.723,1.2370,4.9394,0.0000,8.1450,1.7575,51.7835,0.0000,37.2018,0.0000,1.1122,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-8.231,-6.051,2.168,0.250,1.096,0.000000,-0.023357,0.731247,0.062226,0.229884
737,732.00,2.000,-16.775,1.2423,4.9397,0.0000,8.1782,1.7527,51.7185,0.0000,37.2508,0.0000,1.0998,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-8.266,-6.078,2.177,0.251,1.101,0.000000,-0.022773,0.730393,0.061541,0.230840
738,731.50,2.000,-16.827,1.2476,4.9401,0.0000,8.2107,1.7480,51.6546,0.0000,37.2989,0.0000,1.0877,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-8.299,-6.104,2.185,0.253,1.106,0.000000,-0.022201,0.729554,0.060869,0.231779
739,731.00,2.000,-16.878,1.2527,4.9404,0.0000,8.2428,1.7434,51.5918,0.0000,37.3462,0.0000,1.0758,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-8.332,-6.129,2.194,0.254,1.110,0.000000,-0.021640,0.728729,0.060208,0.232703
740,730.50,2.000,-16.929,1.2577,4.9407,0.0000,8.2742,1.7388,51.5302,0.0000,37.3927,0.0000,1.0641,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-8.364,-6.154,2.202,0.255,1.114,0.000000,-0.021089,0.727920,0.059559,0.233611
741,730.00,2.000,-16.980,1.2627,4.9410,0.0000,8.3052,1.7342,51.4696,0.0000,37.4384,0.0000,1.0526,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-8.396,-6.179,2.210,0.256,1.119,0.000000,-0.020549,0.727124,0.058921,0.234504
742,729.50,2.000,-17.030,1.2675,4.9413,0.0000,8.3356,1.7297,51.4101,0.0000,37.4833,0.0000,1.0413,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-8.426,-6.203,2.218,0.257,1.123,0.000000,-0.020018,0.726343,0.058293,0.235382
743,729.00,2.000,-17.079,1.2723,4.9417,0.0000,8.3655,1.7252,51.3517,0.0000,37.5274,0.0000,1.0302,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-8.457,-6.226,2.226,0.257,1.127,0.000000,-0.019497,0.725576,0.057676,0.236246
744,728.50,2.000,-17.129,1.2769,4.9420,0.0000,8.3949,1.7208,51.2942,0.0000,37.5708,0.0000,1.0193,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-8.486,-6.249,2.233,0.258,1.131,0.000000,-0.018986,0.724821,0.057070,0.237095
745,728.00,2.000,-17.177,1.2815,4.9423,0.0000,8.4238,1.7164,51.2378,0.0000,37.6134,0.0000,1.0086,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-8.515,-6.272,2.241,0.259,1.135,0.000000,-0.018483,0.724081,0.056473,0.237930
746,727.50,2.000,-17.226,1.2859,4.9426,0.0000,8.4522,1.7121,51.1823,0.0000,37.6553,0.0000,0.9980,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-8.543,-6.294,2.248,0.260,1.139,0.000000,-0.017989,0.723353,0.055886,0.238751
747,727.00,2.000,-17.274,1.2903,4.9429,0.0000,8.4802,1.7077,51.1279,0.0000,37.6966,0.0000,0.9876,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-8.571,-6.316,2.255,0.261,1.143,0.000000,-0.017504,0.722638,0.055308,0.239558
748,726.50,2.000,-17.321,1.2946,4.9432,0.0000,8.5077,1.7035,51.0743,0.0000,37.7371,0.0000,0.9774,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-8.599,-6.337,2.262,0.262,1.146,0.000000,-0.017027,0.721935,0.054739,0.240353
749,726.00,2.000,-17.369,1.2989,4.9435,0.0000,8.5347,1.6993,51.0217,0.0000,37.7770,0.0000,0.9673,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-8.625,-6.358,2.269,0.263,1.150,0.000000,-0.016558,0.721245,0.054179,0.241134
750,725.50,2.000,-17.415,1.3030,4.9437,0.0000,8.5612,1.6951,50.9700,0.0000,37.8163,0.0000,0.9574,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-8.651,-6.379,2.275,0.264,1.154,0.000000,-0.016096,0.720567,0.053628,0.241902
751,725.00,2.000,-17.462,1.3071,4.9440,0.0000,8.5873,1.6909,50.9192,0.0000,37.8548,0.0000,0.9476,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-8.677,-6.399,2.282,0.264,1.157,0.000000,-0.015642,0.719901,0.053085,0.242657
752,724.50,2.000,-17.508,1.3111,4.9443,0.0000,8.6130,1.6868,50.8693,0.0000,37.8928,0.0000,0.9380,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-8.702,-6.419,2.288,0.265,1.161,0.000000,-0.015196,0.719246,0.052550,0.243400
753,724.00,2.000,-17.554,1.3151,4.9446,0.0000,8.6383,1.6828,50.8203,0.0000,37.9301,0.0000,0.9286,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-8.727,-6.439,2.295,0.266,1.164,0.000000,-0.014756,0.718603,0.052023,0.244130
754,723.50,2.000,-17.600,1.3189,4.9449,0.0000,8.6631,1.6787,50.7721,0.0000,37.9669,0.0000,0.9192,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-8.751,-6.458,2.301,0.267,1.168,0.000000,-0.014324,0.717971,0.051504,0.244849
755,723.00,2.000,-17.645,1.3227,4.9451,0.0000,8.6875,1.6747,50.7247,0.0000,38.0030,0.0000,0.9100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-8.775,-6.477,2.307,0.267,1.171,0.000000,-0.013898,0.717351,0.050992,0.245555
756,722.50,2.000,-17.686,1.3009,4.9455,0.0000,8.7027,1.6703,50.6960,0.0000,38.0294,0.0000,0.9016,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-8.628,-6.370,2.268,0.263,1.151,0.000000,-0.013527,0.716997,0.050524,0.246005
757,722.00,2.000,-17.730,1.3040,4.9457,0.0000,8.7259,1.6674,50.6498,0.0000,38.0642,0.0000,0.8927,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-8.647,-6.386,2.273,0.264,1.154,0.000000,-0.013090,0.716389,0.050026,0.246674
758,721.50,2.000,-17.774,1.3071,4.9460,0.0000,8.7486,1.6645,50.6046,0.0000,38.0984,0.0000,0.8839,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-8.666,-6.401,2.278,0.264,1.157,0.000000,-0.012659,0.715793,0.049535,0.247332
759,721.00,2.000,-17.818,1.3101,4.9462,0.0000,8.7709,1.6617,50.5601,0.0000,38.1321,0.0000,0.8752,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-8.685,-6.416,2.282,0.265,1.159,0.000000,-0.012235,0.715207,0.049051,0.247978
760,720.50,2.000,-17.862,1.3130,4.9465,0.0000,8.7928,1.6589,50.5165,0.0000,38.1652,0.0000,0.8666,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-8.703,-6.431,2.287,0.265,1.162,0.000000,-0.011818,0.714632,0.048573,0.248612
761,720.00,2.000,-17.905,1.3159,4.9468,0.0000,8.8144,1.6562,50.4737,0.0000,38.1977,0.0000,0.8581,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-8.721,-6.446,2.291,0.266,1.164,0.000000,-0.011406,0.714068,0.048102,0.249235
762,719.50,2.000,-17.949,1.3188,4.9470,0.0000,8.8355,1.6534,50.4316,0.0000,38.2297,0.0000,0.8498,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-8.739,-6.460,2.296,0.267,1.167,0.000000,-0.011000,0.713515,0.047638,0.249847
763,719.00,2.000,-17.991,1.3215,4.9472,0.0000,8.8562,1.6507,50.3903,0.0000,38.2612,0.0000,0.8416,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-8.756,-6.474,2.300,0.267,1.169,0.000000,-0.010599,0.712972,0.047180,0.250447
764,718.50,2.000,-18.034,1.3243,4.9475,0.0000,8.8766,1.6481,50.3498,0.0000,38.2921,0.0000,0.8335,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-8.773,-6.488,2.304,0.268,1.172,0.000000,-0.010204,0.712439,0.046728,0.251037
765,718.00,2.000,-18.076,1.3269,4.9477,0.0000,8.8965,1.6454,50.3100,0.0000,38.3226,0.0000,0.8255,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-8.789,-6.501,2.308,0.268,1.174,0.000000,-0.009815,0.711917,0.046281,0.251617
766,717.50,2.000,-18.118,1.3296,4.9480,0.0000,8.9161,1.6428,50.2710,0.0000,38.3525,0.0000,0.8176,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-8.805,-6.515,2.312,0.269,1.176,0.000000,-0.009430,0.711404,0.045841,0.252185
767,717.00,2.000,-18.160,1.3322,4.9482,0.0000,8.9354,1.6402,50.2327,0.0000,38.3819,0.0000,0.8098,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-8.821,-6.528,2.316,0.269,1.178,0.000000,-0.009051,0.710901,0.045407,0.252743
768,716.50,2.000,-18.202,1.3347,4.9485,0.0000,8.9543,1.6377,50.1951,0.0000,38.4109,0.0000,0.8021,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-8.836,-6.541,2.320,0.270,1.180,0.000000,-0.008677,0.710408,0.044978,0.253292
769,716.00,2.000,-18.243,1.3372,4.9487,0.0000,8.9728,1.6351,50.1582,0.0000,38.4394,0.0000,0.7945,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-8.851,-6.553,2.323,0.270,1.183,0.000000,-0.008307,0.709924,0.044554,0.253829
770,715.50,2.000,-18.284,1.3396,4.9490,0.0000,8.9910,1.6326,50.1220,0.0000,38.4674,0.0000,0.7870,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-8.866,-6.565,2.327,0.271,1.185,0.000000,-0.007942,0.709449,0.044136,0.254358
771,715.00,2.000,-18.325,1.3421,4.9492,0.0000,9.0088,1.6301,50.0864,0.0000,38.4950,0.0000,0.7796,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-8.880,-6.578,2.330,0.271,1.187,0.000000,-0.007582,0.708984,0.043723,0.254876
772,714.50,2.000,-18.365,1.3444,4.9494,0.0000,9.0263,1.6277,50.0516,0.0000,38.5221,0.0000,0.7723,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-8.895,-6.590,2.334,0.272,1.189,0.000000,-0.007227,0.708528,0.043315,0.255384
773,714.00,2.000,-18.406,1.3467,4.9497,0.0000,9.0435,1.6253,50.0174,0.0000,38.5488,0.0000,0.7650,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-8.909,-6.601,2.337,0.272,1.191,0.000000,-0.006875,0.708080,0.042912,0.255883
774,713.50,2.000,-18.446,1.3490,4.9499,0.0000,9.0603,1.6229,49.9839,0.0000,38.5750,0.0000,0.7579,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-8.922,-6.613,2.341,0.273,1.193,0.000000,-0.006528,0.707642,0.042513,0.256373
775,713.00,2.000,-18.486,1.3513,4.9501,0.0000,9.0769,1.6205,49.9510,0.0000,38.6008,0.0000,0.7508,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-8.936,-6.624,2.344,0.273,1.195,0.000000,-0.006185,0.707212,0.042120,0.256853
776,712.50,2.000,-18.525,1.3535,4.9504,0.0000,9.0931,1.6182,49.9187,0.0000,38.6262,0.0000,0.7439,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-8.949,-6.635,2.347,0.273,1.197,0.000000,-0.005846,0.706791,0.041731,0.257325
777,712.00,2.000,-18.565,1.3557,4.9506,0.0000,9.1089,1.6159,49.8870,0.0000,38.6512,0.0000,0.7370,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-8.962,-6.646,2.350,0.274,1.198,0.000000,-0.005512,0.706378,0.041346,0.257787
778,711.50,2.000,-18.604,1.3578,4.9508,0.0000,9.1245,1.6136,49.8560,0.0000,38.6757,0.0000,0.7302,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-8.975,-6.657,2.353,0.274,1.200,0.000000,-0.005180,0.705974,0.040966,0.258240
779,711.00,2.000,-18.643,1.3599,4.9511,0.0000,9.1398,1.6113,49.8256,0.0000,38.6999,0.0000,0.7234,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-8.987,-6.668,2.356,0.275,1.202,0.000000,-0.004853,0.705578,0.040591,0.258685
780,710.50,2.000,-18.682,1.3620,4.9513,0.0000,9.1547,1.6091,49.7958,0.0000,38.7236,0.0000,0.7168,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-8.999,-6.679,2.359,0.275,1.204,0.000000,-0.004529,0.705190,0.040219,0.259120
781,710.00,2.000,-18.721,1.3641,4.9515,0.0000,9.1694,1.6069,49.7665,0.0000,38.7470,0.0000,0.7102,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-9.011,-6.689,2.362,0.275,1.206,0.000000,-0.004209,0.704810,0.039852,0.259548
782,709.50,2.000,-18.759,1.3661,4.9517,0.0000,9.1837,1.6047,49.7379,0.0000,38.7700,0.0000,0.7037,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-9.023,-6.699,2.365,0.276,1.207,0.000000,-0.003892,0.704437,0.039488,0.259967
783,709.00,2.000,-18.798,1.3681,4.9520,0.0000,9.1978,1.6026,49.7098,0.0000,38.7926,0.0000,0.6973,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-9.035,-6.709,2.368,0.276,1.209,0.000000,-0.003579,0.704073,0.039129,0.260377
784,708.50,2.000,-18.836,1.3701,4.9522,0.0000,9.2116,1.6004,49.6822,0.0000,38.8149,0.0000,0.6909,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-9.047,-6.719,2.371,0.277,1.211,0.000000,-0.003269,0.703716,0.038773,0.260779
785,708.00,2.000,-18.874,1.3720,4.9524,0.0000,9.2251,1.5983,49.6553,0.0000,38.8368,0.0000,0.6846,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-9.058,-6.729,2.374,0.277,1.212,0.000000,-0.002962,0.703367,0.038421,0.261173
786,707.50,2.000,-18.912,1.3740,4.9527,0.0000,9.2383,1.5962,49.6289,0.0000,38.8583,0.0000,0.6783,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-9.069,-6.739,2.376,0.277,1.214,0.000000,-0.002658,0.703026,0.038073,0.261559
787,707.00,2.000,-18.948,1.3754,4.9529,0.0000,9.2466,1.5949,49.6112,0.0000,38.8749,0.0000,0.6724,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-9.077,-6.746,2.378,0.278,1.215,0.000000,-0.002357,0.702807,0.037743,0.261807
