Index,T (C),P (kbars),log(10) f O2,liq mass (gm),liq rho (gm/cc),wt% SiO2,wt% TiO2,wt% Al2O3,wt% Fe2O3,wt% Cr2O3,wt% FeO,wt% MnO,wt% MgO,wt% NiO,wt% CoO,wt% CaO,wt% Na2O,wt% K2O,wt% P2O5,wt% H2O,wt% CO2,wt% SO3,wt% Cl2O-1,wt% F2O-1,liq G (kJ),liq H (kJ),liq S (J/K),liq V (cc),liq Cp (J/K),activity SiO2,activity TiO2,activity Al2O3,activity Fe2O3,activity MgCr2O4,activity Fe2SiO4,activity MnSi0.5O2,activity Mg2SiO4,activity NiSi0.5O2,activity CoSi0.5O2,activity CaSiO3,activity Na2SiO3,activity KAlSiO4,activity Ca3(PO4)2,activity CO2,activity SO3,activity Cl2O-1,activity F2O-1,activity H2O,liq vis (log 10 poise),sol mass (gm),sol rho (gm/cc),sol G (kJ),sol H (kJ),sol S (J/K),sol V (cc),sol Cp (J/K),sys G (kJ),sys H (kJ),sys S (J/K),sys V (cc),sys Cp (J/K),sys dVdT (cc/K),sys dVdP (cc/bar),sys alpha (1/K),sys beta (1/bar),liq dVdT (cc/K),liq dVdP (cc/bar),liq alpha (1/K),liq beta (1/bar)
23,1089.00,2.000,-9.407,9.8705470475369e+01,2.4326,49.8616,1.1652,18.0266,1.4599,0.0000,6.9206,0.1707,5.0740,0.0000,0.0000,9.4428,2.7012,0.9649,0.2235,3.9890,0.0000,0.0000,0.0000,0.0000,-1.6148706563086e+03,-1.2275783547414e+03,2.8432426793464e+02,4.0576370557690e+01,1.4741183568232e+02,3.3518978e-01,5.0738548e-02,1.1133475e-02,5.4869736e-03,1.4514347e+00,5.6701186e-02,1.9836840e-03,3.0964284e-02,9.3964099e-01,4.3377311e-01,6.6007043e-02,3.3922329e-05,6.2012897e-03,9.1704730e-02,6.0463331e-01,4.0606218e-01,4.0606218e-01,4.0606218e-01,1.5247882e-01,2.0851,1.2945295246306e+00,4.1259,-1.5695567532376e+01,-1.1790587300437e+01,2.8667769569716e+00,3.1375763982668e-01,1.4073404994895e+00,-1.6305662238410e+03,-1.2393689420418e+03, 2.8719104489161e+02, 4.0890128197517e+01, 1.4881917618181e+02, 4.6153345571066e-03,-2.9695617247074e-04, 1.1287160888351e-04, 7.2622949734058e-06, 4.6036899708929e-03,-2.9681375277673e-04, 1.1345741148404e-04, 7.3149409051934e-06
24,1088.50,2.000,-9.424,9.8670843026759e+01,2.4325,49.8791,1.1644,18.0180,1.4532,0.0000,6.9168,0.1708,5.0703,0.0000,0.0000,9.4462,2.7021,0.9652,0.2236,3.9904,0.0000,0.0000,0.0000,0.0000,-1.6142644736845e+03,-1.2273076826108e+03,2.8418227229736e+02,4.0564342737604e+01,1.4735292310543e+02,3.3531942e-01,5.0764286e-02,1.1109108e-02,5.4654225e-03,1.4530911e+00,5.6732102e-02,1.9852516e-03,3.0944481e-02,9.4023729e-01,4.3384271e-01,6.6033583e-02,3.3849005e-05,6.1960155e-03,9.1892418e-02,6.0488128e-01,4.0600930e-01,4.0600930e-01,4.0600930e-01,1.5256428e-01,2.0885,1.3291569732408e+00,4.1221,-1.6158170846751e+01,-1.2149581526613e+01,2.9439204789322e+00,3.2244799001123e-01,1.4467698992505e+00,-1.6304226445312e+03,-1.2394572641374e+03, 2.8712619277629e+02, 4.0886790727615e+01, 1.4879969300468e+02, 4.6140883100576e-03,-2.9692510287912e-04, 1.1285034183280e-04, 7.2621278803029e-06, 4.6021535556181e-03,-2.9677892592935e-04, 1.1345317697831e-04, 7.3162513158196e-06
25,1088.00,2.000,-9.441,9.8636250269837e+01,2.4323,49.8966,1.1636,18.0094,1.4464,0.0000,6.9130,0.1708,5.0666,0.0000,0.0000,9.4495,2.7031,0.9656,0.2237,3.9918,0.0000,0.0000,0.0000,0.0000,-1.6136587460927e+03,-1.2270371858023e+03,2.8404037783524e+02,4.0552325775310e+01,1.4729406951448e+02,3.3544905e-01,5.0789744e-02,1.1084781e-02,5.4439431e-03,1.4547522e+00,5.6762877e-02,1.9868216e-03,3.0924681e-02,9.4083443e-01,4.3391243e-01,6.6060168e-02,3.3775750e-05,6.1907488e-03,9.2080536e-02,6.0512962e-01,4.0595646e-01,4.0595646e-01,4.0595646e-01,1.5264980e-01,2.0920,1.3637497301626e+00,4.1185,-1.6620351556638e+01,-1.2508377507070e+01,3.0209558458418e+00,3.3112978199814e-01,1.4861598326316e+00,-1.6302790976493e+03,-1.2395455633093e+03, 2.8706133368108e+02, 4.0883455557308e+01, 1.4878022934712e+02, 4.6128430791316e-03,-2.9689406327467e-04, 1.1282908981766e-04, 7.2619610849309e-06, 4.6006189829429e-03,-2.9674413712205e-04, 1.1344895502255e-04, 7.3175614825702e-06
26,1087.50,2.000,-9.459,9.8601692036041e+01,2.4322,49.9141,1.1628,18.0008,1.4397,0.0000,6.9092,0.1709,5.0629,0.0000,0.0000,9.4528,2.7040,0.9659,0.2237,3.9932,0.0000,0.0000,0.0000,0.0000,-1.6130534716397e+03,-1.2267668631984e+03,2.8389858408944e+02,4.0540319625512e+01,1.4723527463316e+02,3.3557867e-01,5.0814920e-02,1.1060493e-02,5.4225352e-03,1.4564180e+00,5.6793512e-02,1.9883940e-03,3.0904883e-02,9.4143243e-01,4.3398228e-01,6.6086799e-02,3.3702565e-05,6.1854895e-03,9.2269085e-02,6.0537833e-01,4.0590368e-01,4.0590368e-01,4.0590368e-01,1.5273539e-01,2.0954,1.3983079639591e+00,4.1151,-1.7082111559084e+01,-1.2866976434205e+01,3.0978834563470e+00,3.3980305712365e-01,1.5255104670192e+00,-1.6301355831987e+03,-1.2396338396326e+03, 2.8699646754578e+02, 4.0880122682636e+01, 1.4876078510018e+02, 4.6115988577962e-03,-2.9686305355505e-04, 1.1280785269646e-04, 7.2617945855907e-06, 4.5990862436517e-03,-2.9670938622618e-04, 1.1344474553076e-04, 7.3188714091801e-06
27,1087.00,2.000,-9.476,9.8567168157942e+01,2.4321,49.9315,1.1619,17.9922,1.4331,0.0000,6.9054,0.1709,5.0592,0.0000,0.0000,9.4561,2.7050,0.9662,0.2238,3.9946,0.0000,0.0000,0.0000,0.0000,-1.6124486484450e+03,-1.2264967136896e+03,2.8375689060424e+02,4.0528324243207e+01,1.4717653818693e+02,3.3570829e-01,5.0839814e-02,1.1036245e-02,5.4011989e-03,1.4580885e+00,5.6824006e-02,1.9899689e-03,3.0885089e-02,9.4203127e-01,4.3405225e-01,6.6113475e-02,3.3629449e-05,6.1802376e-03,9.2458067e-02,6.0562740e-01,4.0585096e-01,4.0585096e-01,4.0585096e-01,1.5282105e-01,2.0989,1.4328318420585e+00,4.1118,-1.7543452738012e+01,-1.3225379491844e+01,3.1747037063320e+00,3.4846785644625e-01,1.5648219686009e+00,-1.6299921011830e+03,-1.2397220931815e+03, 2.8693159431057e+02, 4.0876792099653e+01, 1.4874136015553e+02, 4.6103556395729e-03,-2.9683207361873e-04, 1.1278663032885e-04, 7.2616283806001e-06, 4.5975553285978e-03,-2.9667467311412e-04, 1.1344054841765e-04, 7.3201810993665e-06
28,1086.50,2.000,-9.494,9.8532678469012e+01,2.4319,49.9490,1.1611,17.9836,1.4264,0.0000,6.9016,0.1710,5.0556,0.0000,0.0000,9.4594,2.7059,0.9666,0.2239,3.9960,0.0000,0.0000,0.0000,0.0000,-1.6118442746375e+03,-1.2262267361714e+03,2.8361529692650e+02,4.0516339583600e+01,1.4711785990258e+02,3.3583790e-01,5.0864424e-02,1.1012036e-02,5.3799340e-03,1.4597637e+00,5.6854358e-02,1.9915461e-03,3.0865297e-02,9.4263098e-01,4.3412236e-01,6.6140196e-02,3.3556403e-05,6.1749932e-03,9.2647483e-02,6.0587685e-01,4.0579828e-01,4.0579828e-01,4.0579828e-01,1.5290678e-01,2.1023,1.4673215309884e+00,4.1087,-1.8004376968160e+01,-1.3583587858402e+01,3.2514169894882e+00,3.5712422081326e-01,1.6040945026773e+00,-1.6298486516056e+03,-1.2398103240298e+03, 2.8686671391598e+02, 4.0873463804413e+01, 1.4872195440526e+02, 4.6091134180331e-03,-2.9680112336459e-04, 1.1276542257560e-04, 7.2614624682859e-06, 4.5960262286941e-03,-2.9663999765871e-04, 1.1343636359871e-04, 7.3214905568315e-06
29,1086.00,2.000,-9.511,9.8498222803726e+01,2.4318,49.9665,1.1602,17.9750,1.4198,0.0000,6.8977,0.1711,5.0519,0.0000,0.0000,9.4627,2.7069,0.9669,0.2240,3.9974,0.0000,0.0000,0.0000,0.0000,-1.6112403483570e+03,-1.2259569295452e+03,2.8347380260589e+02,4.0504365602144e+01,1.4705923950845e+02,3.3596751e-01,5.0888748e-02,1.0987867e-02,5.3587405e-03,1.4614436e+00,5.6884568e-02,1.9931257e-03,3.0845507e-02,9.4323153e-01,4.3419259e-01,6.6166964e-02,3.3483427e-05,6.1697561e-03,9.2837335e-02,6.0612667e-01,4.0574566e-01,4.0574566e-01,4.0574566e-01,1.5299257e-01,2.1058,1.5017771962738e+00,4.1058,-1.8464886113261e+01,-1.3941602705388e+01,3.3280236970697e+00,3.6577219083146e-01,1.6433282335249e+00,-1.6297052344703e+03,-1.2398985322506e+03, 2.8680182630296e+02, 4.0870137792976e+01, 1.4870256774197e+02, 4.6078721867999e-03,-2.9677020269204e-04, 1.1274422929868e-04, 7.2612968469866e-06, 4.5944989349173e-03,-2.9660535973348e-04, 1.1343219099015e-04, 7.3227997852600e-06
30,1085.50,2.000,-9.529,9.8463800997586e+01,2.4317,49.9840,1.1594,17.9663,1.4132,0.0000,6.8939,0.1711,5.0482,0.0000,0.0000,9.4660,2.7078,0.9673,0.2240,3.9988,0.0000,0.0000,0.0000,0.0000,-1.6106368677550e+03,-1.2256872927196e+03,2.8333240719496e+02,4.0492402254545e+01,1.4700067673443e+02,3.3609711e-01,5.0912785e-02,1.0963737e-02,5.3376182e-03,1.4631282e+00,5.6914637e-02,1.9947077e-03,3.0825720e-02,9.4383295e-01,4.3426295e-01,6.6193777e-02,3.3410521e-05,6.1645263e-03,9.3027623e-02,6.0637687e-01,4.0569310e-01,4.0569310e-01,4.0569310e-01,1.5307844e-01,2.1092,1.5361990024145e+00,4.1030,-1.8924982025532e+01,-1.4299425196967e+01,3.4045242178375e+00,3.7441180686012e-01,1.6825233243628e+00,-1.6295618497805e+03,-1.2399867179165e+03, 2.8673693141279e+02, 4.0866814061405e+01, 1.4868320005879e+02, 4.6066319395489e-03,-2.9673931150111e-04, 1.1272305036128e-04, 7.2611315150536e-06, 4.5929734383083e-03,-2.9657075921269e-04, 1.1342803050893e-04, 7.3241087883196e-06
31,1085.00,2.000,-9.546,9.8429412887086e+01,2.4315,50.0014,1.1585,17.9577,1.4066,0.0000,6.8901,0.1712,5.0445,0.0000,0.0000,9.4693,2.7087,0.9676,0.2241,4.0002,0.0000,0.0000,0.0000,0.0000,-1.6100338309937e+03,-1.2254178246089e+03,2.8319111024906e+02,4.0480449496749e+01,1.4694217131192e+02,3.3622670e-01,5.0936533e-02,1.0939646e-02,5.3165671e-03,1.4648176e+00,5.6944563e-02,1.9962922e-03,3.0805936e-02,9.4443524e-01,4.3433344e-01,6.6220637e-02,3.3337685e-05,6.1593039e-03,9.3218351e-02,6.0662744e-01,4.0564058e-01,4.0564058e-01,4.0564058e-01,1.5316437e-01,2.1127,1.5705871129144e+00,4.1003,-1.9384666546381e+01,-1.4657056490550e+01,3.4809189381368e+00,3.8304310902046e-01,1.7216799374004e+00,-1.6294184975401e+03,-1.2400748810995e+03, 2.8667202918719e+02, 4.0863492605770e+01, 1.4866385124932e+02, 4.6053926700081e-03,-2.9670844969232e-04, 1.1270188562780e-04, 7.2609664708500e-06, 4.5914497299715e-03,-2.9653619597125e-04, 1.1342388207276e-04, 7.3254175696606e-06
32,1084.50,2.000,-9.564,9.8395058309837e+01,2.4314,50.0189,1.1577,17.9491,1.4000,0.0000,6.8862,0.1712,5.0408,0.0000,0.0000,9.4726,2.7097,0.9679,0.2242,4.0016,0.0000,0.0000,0.0000,0.0000,-1.6094312362485e+03,-1.2251485241359e+03,2.8304991132665e+02,4.0468507284987e+01,1.4688372297408e+02,3.3635629e-01,5.0959991e-02,1.0915595e-02,5.2955872e-03,1.4665118e+00,5.6974347e-02,1.9978791e-03,3.0786155e-02,9.4503839e-01,4.3440406e-01,6.6247543e-02,3.3264920e-05,6.1540887e-03,9.3409518e-02,6.0687839e-01,4.0558812e-01,4.0558812e-01,4.0558812e-01,1.5325037e-01,2.1161,1.6049416901630e+00,4.0977,-1.9843941504045e+01,-1.5014497734827e+01,3.5572082416078e+00,3.9166613716036e-01,1.7607982336695e+00,-1.6292751777526e+03,-1.2401630218707e+03, 2.8660711956826e+02, 4.0860173422147e+01, 1.4864452120775e+02, 4.6041543719604e-03,-2.9667761716696e-04, 1.1268073496391e-04, 7.2608017127542e-06, 4.5899278010783e-03,-2.9650166988493e-04, 1.1341974560008e-04, 7.3267261329139e-06
33,1084.00,2.000,-9.582,9.8360737104291e+01,2.4313,50.0363,1.1568,17.9404,1.3935,0.0000,6.8823,0.1713,5.0372,0.0000,0.0000,9.4759,2.7106,0.9683,0.2243,4.0030,0.0000,0.0000,0.0000,0.0000,-1.6088290817025e+03,-1.2248793902265e+03,2.8290880998858e+02,4.0456575575669e+01,1.4682533145522e+02,3.3648587e-01,5.0983157e-02,1.0891582e-02,5.2746783e-03,1.4682108e+00,5.7003988e-02,1.9994685e-03,3.0766376e-02,9.4564241e-01,4.3447481e-01,6.6274496e-02,3.3192225e-05,6.1488809e-03,9.3601128e-02,6.0712972e-01,4.0553571e-01,4.0553571e-01,4.0553571e-01,1.5333643e-01,2.1196,1.6392628957095e+00,4.0953,-2.0302808719257e+01,-1.5371750074490e+01,3.6333925098681e+00,4.0028093093782e-01,1.7998783734269e+00,-1.6291318904218e+03,-1.2402511403010e+03, 2.8654220249844e+02, 4.0856856506607e+01, 1.4862520982865e+02, 4.6029170392387e-03,-2.9664681382649e-04, 1.1265959823645e-04, 7.2606372391503e-06, 4.5884076428600e-03,-2.9646718082982e-04, 1.1341562101019e-04, 7.3280344816953e-06
34,1083.50,2.000,-9.599,9.8326449110083e+01,2.4311,50.0538,1.1559,17.9318,1.3870,0.0000,6.8785,0.1714,5.0335,0.0000,0.0000,9.4792,2.7116,0.9686,0.2244,4.0044,0.0000,0.0000,0.0000,0.0000,-1.6082273655532e+03,-1.2246104218160e+03,2.8276780579898e+02,4.0444654325517e+01,1.4676699649155e+02,3.3661545e-01,5.1006029e-02,1.0867609e-02,5.2538404e-03,1.4699146e+00,5.7033487e-02,2.0010603e-03,3.0746599e-02,9.4624730e-01,4.3454570e-01,6.6301495e-02,3.3119601e-05,6.1436803e-03,9.3793180e-02,6.0738143e-01,4.0548335e-01,4.0548335e-01,4.0548335e-01,1.5342257e-01,2.1230,1.6735508899173e+00,4.0929,-2.0761269998115e+01,-1.5728814644269e+01,3.7094721216569e+00,4.0888752971587e-01,1.8389205156498e+00,-1.6289886355513e+03,-1.2403392364603e+03, 2.8647727792064e+02, 4.0853541855233e+01, 1.4860591700720e+02, 4.6016806657327e-03,-2.9661603957324e-04, 1.1263847531358e-04, 7.2604730484403e-06, 4.5868892466169e-03,-2.9643272868298e-04, 1.1341150822305e-04, 7.3293426195995e-06
35,1083.00,2.000,-9.617,9.8292194167899e+01,2.4310,50.0712,1.1550,17.9231,1.3805,0.0000,6.8746,0.1714,5.0298,0.0000,0.0000,9.4825,2.7125,0.9689,0.2244,4.0058,0.0000,0.0000,0.0000,0.0000,-1.6076260860101e+03,-1.2243416178467e+03,2.8262689832494e+02,4.0432743491506e+01,1.4670871782084e+02,3.3674502e-01,5.1028607e-02,1.0843675e-02,5.2330734e-03,1.4716233e+00,5.7062842e-02,2.0026546e-03,3.0726825e-02,9.4685307e-01,4.3461671e-01,6.6328542e-02,3.3047048e-05,6.1384869e-03,9.3985676e-02,6.0763352e-01,4.0543105e-01,4.0543105e-01,4.0543105e-01,1.5350877e-01,2.1265,1.7078058321014e+00,4.0907,-2.1219327135034e+01,-1.6085692571402e+01,3.7854474531816e+00,4.1748597260523e-01,1.8779248182432e+00,-1.6288454131451e+03,-1.2404273104181e+03, 2.8641234577812e+02, 4.0850229464111e+01, 1.4858664263909e+02, 4.6004452453866e-03,-2.9658529431012e-04, 1.1261736606470e-04, 7.2603091390389e-06, 4.5853726037150e-03,-2.9639831332220e-04, 1.1340740715946e-04, 7.3306505502024e-06
36,1082.50,2.000,-9.634,9.8257972119472e+01,2.4309,50.0887,1.1542,17.9145,1.3741,0.0000,6.8707,0.1715,5.0261,0.0000,0.0000,9.4858,2.7135,0.9693,0.2245,4.0072,0.0000,0.0000,0.0000,0.0000,-1.6070252412940e+03,-1.2240729772675e+03,2.8248608713647e+02,4.0420843030867e+01,1.4665049518248e+02,3.3687459e-01,5.1050889e-02,1.0819779e-02,5.2123772e-03,1.4733368e+00,5.7092053e-02,2.0042514e-03,3.0707054e-02,9.4745972e-01,4.3468786e-01,6.6355635e-02,3.2974566e-05,6.1333006e-03,9.4178619e-02,6.0788600e-01,4.0537879e-01,4.0537879e-01,4.0537879e-01,1.5359504e-01,2.1299,1.7420278805279e+00,4.0885,-2.1676981912788e+01,-1.6442384975664e+01,3.8613188781206e+00,4.2607629846455e-01,1.9168914380430e+00,-1.6287022232068e+03,-1.2405153622431e+03, 2.8634740601459e+02, 4.0846919329331e+01, 1.4856738662053e+02, 4.5992107721994e-03,-2.9655457794057e-04, 1.1259627036051e-04, 7.2601455093732e-06, 4.5838577055864e-03,-2.9636393462592e-04, 1.1340331774095e-04, 7.3319582770605e-06
37,1082.00,2.000,-9.652,9.8223782807502e+01,2.4307,50.1061,1.1533,17.9058,1.3676,0.0000,6.8668,0.1715,5.0225,0.0000,0.0000,9.4891,2.7144,0.9696,0.2246,4.0086,0.0000,0.0000,0.0000,0.0000,-1.6064248296368e+03,-1.2238044990335e+03,2.8234537180629e+02,4.0408952901061e+01,1.4659232831728e+02,3.3700415e-01,5.1072873e-02,1.0795923e-02,5.1917517e-03,1.4750551e+00,5.7121121e-02,2.0058507e-03,3.0687285e-02,9.4806725e-01,4.3475913e-01,6.6382776e-02,3.2902155e-05,6.1281216e-03,9.4372009e-02,6.0813886e-01,4.0532659e-01,4.0532659e-01,4.0532659e-01,1.5368138e-01,2.1334,1.7762171924983e+00,4.0865,-2.2134236103580e+01,-1.6798892970171e+01,3.9370867678179e+00,4.3465854592183e-01,1.9558205309129e+00,-1.6285590657404e+03,-1.2406033920037e+03, 2.8628245857411e+02, 4.0843611446983e+01, 1.4854814884819e+02, 4.5979772402226e-03,-2.9652389036850e-04, 1.1257518807295e-04, 7.2599821578805e-06, 4.5823445437249e-03,-2.9632959247315e-04, 1.1339923988985e-04, 7.3332658037118e-06
38,1081.50,2.000,-9.669,9.8189626076022e+01,2.4306,50.1235,1.1524,17.8971,1.3612,0.0000,6.8629,0.1716,5.0188,0.0000,0.0000,9.4924,2.7154,0.9700,0.2247,4.0100,0.0000,0.0000,0.0000,0.0000,-1.6058248492849e+03,-1.2235361821089e+03,2.8220475191077e+02,4.0397073059884e+01,1.4653421696812e+02,3.3713371e-01,5.1094558e-02,1.0772105e-02,5.1711970e-03,1.4767784e+00,5.7150045e-02,2.0074524e-03,3.0667518e-02,9.4867567e-01,4.3483054e-01,6.6409964e-02,3.2829816e-05,6.1229497e-03,9.4565848e-02,6.0839211e-01,4.0527444e-01,4.0527444e-01,4.0527444e-01,1.5376779e-01,2.1368,1.8103739239780e+00,4.0845,-2.2591091464666e+01,-1.7155217658135e+01,4.0127514904443e+00,4.4323275328244e-01,1.9947122513357e+00,-1.6284159407495e+03,-1.2406913997671e+03, 2.8621750340122e+02, 4.0840305813166e+01, 1.4852892921946e+02, 4.5967446435723e-03,-2.9649323149874e-04, 1.1255411907543e-04, 7.2598190830186e-06, 4.5808331097046e-03,-2.9629528674401e-04, 1.1339517352938e-04, 7.3345731336720e-06
39,1081.00,2.000,-9.687,9.8155501769814e+01,2.4305,50.1409,1.1515,17.8885,1.3548,0.0000,6.8590,0.1717,5.0151,0.0000,0.0000,9.4957,2.7163,0.9703,0.2247,4.0114,0.0000,0.0000,0.0000,0.0000,-1.6052252984941e+03,-1.2232680254634e+03,2.8206422702850e+02,4.0385203465308e+01,1.4647616087897e+02,3.3726327e-01,5.1115942e-02,1.0748326e-02,5.1507128e-03,1.4785065e+00,5.7178825e-02,2.0090567e-03,3.0647754e-02,9.4928497e-01,4.3490209e-01,6.6437200e-02,3.2757549e-05,6.1177849e-03,9.4760138e-02,6.0864574e-01,4.0522235e-01,4.0522235e-01,4.0522235e-01,1.5385427e-01,2.1403,1.8444982301861e+00,4.0826,-2.3047549744166e+01,-1.7511360136892e+01,4.0883134123066e+00,4.5179895866802e-01,2.0335667530202e+00,-1.6282728482383e+03,-1.2407793856003e+03, 2.8615254044081e+02, 4.0837002423976e+01, 1.4850972763199e+02, 4.5955129764087e-03,-2.9646260123628e-04, 1.1253306324243e-04, 7.2596562832492e-06, 4.5793233951484e-03,-2.9626101731881e-04, 1.1339111858337e-04, 7.3358802704388e-06
40,1080.50,2.000,-9.705,9.8121409734992e+01,2.4304,50.1584,1.1505,17.8798,1.3485,0.0000,6.8551,0.1717,5.0115,0.0000,0.0000,9.4990,2.7172,0.9706,0.2248,4.0128,0.0000,0.0000,0.0000,0.0000,-1.6046261755348e+03,-1.2230000280754e+03,2.8192379674167e+02,4.0373344075636e+01,1.4641815979586e+02,3.3739282e-01,5.1137024e-02,1.0724586e-02,5.1302991e-03,1.4802396e+00,5.7207460e-02,2.0106635e-03,3.0627992e-02,9.4989517e-01,4.3497376e-01,6.6464483e-02,3.2685353e-05,6.1126273e-03,9.4954879e-02,6.0889977e-01,4.0517030e-01,4.0517030e-01,4.0517030e-01,1.5394081e-01,2.1438,1.8785902650078e+00,4.0807,-2.3503612675632e+01,-1.7867321494207e+01,4.1637728965574e+00,4.6035719988048e-01,2.0723841883133e+00,-1.6281297882104e+03,-1.2408673495696e+03, 2.8608756963823e+02, 4.0833701275517e+01, 1.4849054398418e+02, 4.5942822329577e-03,-2.9643199948704e-04, 1.1251202044994e-04, 7.2594937570544e-06, 4.5778153917600e-03,-2.9622678407898e-04, 1.1338707497659e-04, 7.3371872174875e-06
41,1080.00,2.000,-9.722,9.8087349818646e+01,2.4302,50.1758,1.1496,17.8711,1.3422,0.0000,6.8512,0.1718,5.0078,0.0000,0.0000,9.5023,2.7182,0.9710,0.2249,4.0142,0.0000,0.0000,0.0000,0.0000,-1.6040274786888e+03,-1.2227321889302e+03,2.8178346063525e+02,4.0361494849408e+01,1.4636021346627e+02,3.3752238e-01,5.1157803e-02,1.0700885e-02,5.1099558e-03,1.4819776e+00,5.7235951e-02,2.0122728e-03,3.0608233e-02,9.5050626e-01,4.3504558e-01,6.6491815e-02,3.2613229e-05,6.1074767e-03,9.5150075e-02,6.0915418e-01,4.0511831e-01,4.0511831e-01,4.0511831e-01,1.5402742e-01,2.1472,1.9126501813543e+00,4.0789,-2.3959281981115e+01,-1.8223102810278e+01,4.2391303039845e+00,4.6890751448394e-01,2.1111647085528e+00,-1.6279867606699e+03,-1.2409552917405e+03, 2.8602259093924e+02, 4.0830402363892e+01, 1.4847137817482e+02, 4.5930524074974e-03,-2.9640142615735e-04, 1.1249099057518e-04, 7.2593315029262e-06, 4.5763090913039e-03,-2.9619258690646e-04, 1.1338304263453e-04, 7.3384939782727e-06
42,1079.50,2.000,-9.740,9.8053321869064e+01,2.4301,50.1932,1.1487,17.8624,1.3359,0.0000,6.8472,0.1718,5.0042,0.0000,0.0000,9.5056,2.7191,0.9713,0.2250,4.0156,0.0000,0.0000,0.0000,0.0000,-1.6034292062514e+03,-1.2224645070213e+03,2.8164321829749e+02,4.0349655745457e+01,1.4630232163951e+02,3.3765192e-01,5.1178277e-02,1.0677222e-02,5.0896829e-03,1.4837206e+00,5.7264296e-02,2.0138846e-03,3.0588476e-02,9.5111824e-01,4.3511752e-01,6.6519194e-02,3.2541177e-05,6.1023331e-03,9.5345725e-02,6.0940899e-01,4.0506637e-01,4.0506637e-01,4.0506637e-01,1.5411410e-01,2.1507,1.9466781309356e+00,4.0772,-2.4414559369410e+01,-1.8578705156631e+01,4.3143859925173e+00,4.7744993975386e-01,2.1499084638526e+00,-1.6278437656208e+03,-1.2410432121779e+03, 2.8595760429001e+02, 4.0827105685211e+01, 1.4845223010337e+02, 4.5918234943672e-03,-2.9637088115430e-04, 1.1246997349681e-04, 7.2591695193730e-06, 4.5748044856183e-03,-2.9615842568408e-04, 1.1337902148356e-04, 7.3398005562273e-06
43,1079.00,2.000,-9.758,9.8019325735654e+01,2.4300,50.2106,1.1478,17.8537,1.3296,0.0000,6.8433,0.1719,5.0005,0.0000,0.0000,9.5089,2.7201,0.9716,0.2251,4.0170,0.0000,0.0000,0.0000,0.0000,-1.6028313565311e+03,-1.2221969813504e+03,2.8150306931978e+02,4.0337826722895e+01,1.4624448406662e+02,3.3778147e-01,5.1198445e-02,1.0653598e-02,5.0694803e-03,1.4854685e+00,5.7292496e-02,2.0154990e-03,3.0568722e-02,9.5173113e-01,4.3518960e-01,6.6546623e-02,3.2469198e-05,6.0971966e-03,9.5541831e-02,6.0966419e-01,4.0501447e-01,4.0501447e-01,4.0501447e-01,1.5420085e-01,2.1541,1.9806742643457e+00,4.0756,-2.4869446535833e+01,-1.8934129595666e+01,4.3895403173961e+00,4.8598451269092e-01,2.1886156031507e+00,-1.6277008030670e+03,-1.2411311109461e+03, 2.8589260963718e+02, 4.0823811235586e+01, 1.4843309966977e+02, 4.5905954879634e-03,-2.9634036438560e-04, 1.1244896909482e-04, 7.2590078049175e-06, 4.5733015666085e-03,-2.9612430029541e-04, 1.1337501145080e-04, 7.3411069547616e-06
44,1078.50,2.000,-9.775,9.7985361268846e+01,2.4298,50.2280,1.1468,17.8450,1.3233,0.0000,6.8393,0.1720,4.9969,0.0000,0.0000,9.5122,2.7210,0.9720,0.2251,4.0184,0.0000,0.0000,0.0000,0.0000,-1.6022339278476e+03,-1.2219296109256e+03,2.8136301329635e+02,4.0326007741075e+01,1.4618670050012e+02,3.3791102e-01,5.1218305e-02,1.0630012e-02,5.0493478e-03,1.4872215e+00,5.7320551e-02,2.0171160e-03,3.0548970e-02,9.5234492e-01,4.3526182e-01,6.6574099e-02,3.2397291e-05,6.0920671e-03,9.5738396e-02,6.0991979e-01,4.0496264e-01,4.0496264e-01,4.0496264e-01,1.5428767e-01,2.1576,2.0146387311542e+00,4.0740,-2.5323945164851e+01,-1.9289377182943e+01,4.4645936314195e+00,4.9451127005326e-01,2.2272862743734e+00,-1.6275578730125e+03,-1.2412189881086e+03, 2.8582760692777e+02, 4.0820519011128e+01, 1.4841398677449e+02, 4.5893683827385e-03,-2.9630987575938e-04, 1.1242797725054e-04, 7.2588463580927e-06, 4.5718003262459e-03,-2.9609021062457e-04, 1.1337101246423e-04, 7.3424131772653e-06
