Index,T (C),P (kbars),log(10) f O2,mass (gm),rho (gm/cc),wt% SiO2,wt% TiO2,wt% Al2O3,wt% Fe2O3,wt% Cr2O3,wt% FeO,wt% MnO,wt% MgO,wt% NiO,wt% CoO,wt% CaO,wt% Na2O,wt% K2O,wt% P2O5,wt% H2O,wt% CO2,wt% SO3,wt% Cl2O-1,wt% F2O-1,G (kJ),H (kJ),S (J/K),V (cc),Cp (J/K),     chromite,    hercynite,    magnetite,       spinel,   ulvospinel
150,1025.50,2.000,-11.650,2.1818,3.9346,0.0000,2.0381,48.7144,16.2828,0.0000,17.1806,0.0000,15.7842,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-30.308,-24.084,4.792,0.555,2.527,0.000000,0.142339,0.168467,0.647050,0.042145
151,1025.00,2.000,-11.665,1.8460,4.5015,0.0000,11.3211,12.6964,36.1683,0.0000,32.4483,0.0000,7.3660,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-17.326,-12.299,3.872,0.410,1.787,0.000000,-0.118200,0.459685,0.370932,0.287583
151,1025.00,2.000,-11.665,2.0851,3.9348,0.0000,2.0309,48.7342,16.2688,0.0000,17.1900,0.0000,15.7760,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-28.964,-23.020,4.579,0.530,2.414,0.000000,0.142992,0.168317,0.646695,0.041996
152,1024.50,2.000,-11.681,1.9092,4.5026,0.0000,11.3126,12.6773,36.1955,0.0000,32.4698,0.0000,7.3448,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-17.907,-12.712,4.004,0.424,1.848,0.000000,-0.117540,0.460145,0.369956,0.287440
152,1024.50,2.000,-11.681,1.9892,3.9349,0.0000,2.0238,48.7540,16.2550,0.0000,17.1994,0.0000,15.7678,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-27.630,-21.963,4.367,0.506,2.303,0.000000,0.143641,0.168169,0.646343,0.041847
153,1024.00,2.000,-11.696,1.9717,4.5036,0.0000,11.3041,12.6584,36.2228,0.0000,32.4911,0.0000,7.3237,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-18.481,-13.119,4.134,0.438,1.908,0.000000,-0.116884,0.460605,0.368984,0.287294
153,1024.00,2.000,-11.696,1.8940,3.9350,0.0000,2.0167,48.7737,16.2411,0.0000,17.2087,0.0000,15.7597,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-26.307,-20.914,4.157,0.481,2.193,0.000000,0.144288,0.168021,0.645992,0.041699
154,1023.50,2.000,-11.712,2.0336,4.5046,0.0000,11.2955,12.6395,36.2502,0.0000,32.5121,0.0000,7.3027,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-19.048,-13.522,4.262,0.451,1.967,0.000000,-0.116230,0.461067,0.368016,0.287147
154,1023.50,2.000,-11.712,1.7995,3.9351,0.0000,2.0096,48.7933,16.2274,0.0000,17.2180,0.0000,15.7517,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-24.994,-19.874,3.949,0.457,2.083,0.000000,0.144931,0.167874,0.645644,0.041552
155,1023.00,2.000,-11.727,2.0947,4.5057,0.0000,11.2869,12.6207,36.2777,0.0000,32.5329,0.0000,7.2818,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-19.608,-13.919,4.389,0.465,2.026,0.000000,-0.115580,0.461530,0.367053,0.286998
155,1023.00,2.000,-11.727,1.7058,3.9352,0.0000,2.0026,48.8129,16.2137,0.0000,17.2271,0.0000,15.7437,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-23.692,-18.841,3.743,0.433,1.975,0.000000,0.145570,0.167727,0.645298,0.041405
156,1022.50,2.000,-11.743,2.1552,4.5067,0.0000,11.2782,12.6020,36.3053,0.0000,32.5536,0.0000,7.2610,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-20.161,-14.312,4.514,0.478,2.084,0.000000,-0.114933,0.461993,0.366094,0.286846
156,1022.50,2.000,-11.743,1.6128,3.9353,0.0000,1.9955,48.8324,16.2000,0.0000,17.2362,0.0000,15.7358,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-22.399,-17.816,3.538,0.410,1.867,0.000000,0.146207,0.167581,0.644954,0.041259
157,1022.00,2.000,-11.758,2.2151,4.5077,0.0000,11.2694,12.5833,36.3330,0.0000,32.5740,0.0000,7.2403,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-20.707,-14.699,4.638,0.491,2.141,0.000000,-0.114289,0.462458,0.365139,0.286692
157,1022.00,2.000,-11.758,1.5204,3.9354,0.0000,1.9886,48.8518,16.1865,0.0000,17.2453,0.0000,15.7279,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-21.117,-16.798,3.334,0.386,1.760,0.000000,0.146840,0.167435,0.644612,0.041113
158,1021.50,2.000,-11.774,2.2742,4.5087,0.0000,11.2606,12.5647,36.3608,0.0000,32.5942,0.0000,7.2197,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-21.246,-15.082,4.761,0.504,2.198,0.000000,-0.113648,0.462923,0.364188,0.286536
158,1021.50,2.000,-11.774,1.4288,3.9355,0.0000,1.9816,48.8711,16.1729,0.0000,17.2542,0.0000,15.7201,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-19.844,-15.788,3.133,0.363,1.654,0.000000,0.147470,0.167291,0.644272,0.040967
159,1021.00,2.000,-11.789,2.3327,4.5097,0.0000,11.2517,12.5462,36.3887,0.0000,32.6142,0.0000,7.1992,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-21.778,-15.460,4.882,0.517,2.254,0.000000,-0.113010,0.463390,0.363242,0.286378
159,1021.00,2.000,-11.789,1.3379,3.9356,0.0000,1.9746,48.8904,16.1595,0.0000,17.2631,0.0000,15.7123,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-18.581,-14.785,2.933,0.340,1.549,0.000000,0.148097,0.167146,0.643934,0.040823
160,1020.50,2.000,-11.804,2.3906,4.5107,0.0000,11.2427,12.5278,36.4167,0.0000,32.6340,0.0000,7.1788,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-22.304,-15.833,5.002,0.530,2.309,0.000000,-0.112375,0.463857,0.362300,0.286218
160,1020.50,2.000,-11.804,1.2477,3.9357,0.0000,1.9677,48.9097,16.1461,0.0000,17.2720,0.0000,15.7046,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-17.327,-13.790,2.734,0.317,1.444,0.000000,0.148720,0.167003,0.643599,0.040678
161,1020.00,2.000,-11.820,2.4478,4.5117,0.0000,11.2336,12.5095,36.4447,0.0000,32.6537,0.0000,7.1585,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-22.823,-16.202,5.120,0.543,2.364,0.000000,-0.111744,0.464326,0.361361,0.286057
161,1020.00,2.000,-11.820,1.1581,3.9358,0.0000,1.9608,48.9288,16.1327,0.0000,17.2807,0.0000,15.6969,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-16.083,-12.802,2.538,0.294,1.341,0.000000,0.149340,0.166860,0.643266,0.040535
162,1019.50,2.000,-11.835,2.5044,4.5128,0.0000,11.2245,12.4912,36.4729,0.0000,32.6731,0.0000,7.1383,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-23.335,-16.566,5.237,0.555,2.418,0.000000,-0.111115,0.464796,0.360427,0.285892
162,1019.50,2.000,-11.835,1.0692,3.9359,0.0000,1.9539,48.9479,16.1194,0.0000,17.2894,0.0000,15.6893,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-14.848,-11.820,2.342,0.272,1.238,0.000000,0.149957,0.166717,0.642934,0.040391
163,1019.00,2.000,-11.850,2.5604,4.5138,0.0000,11.2153,12.4730,36.5012,0.0000,32.6923,0.0000,7.1182,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-23.841,-16.925,5.352,0.567,2.472,0.000000,-0.110490,0.465266,0.359497,0.285726
163,1019.00,2.000,-11.850,0.9810,3.9360,0.0000,1.9471,48.9669,16.1062,0.0000,17.2980,0.0000,15.6818,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-13.623,-10.847,2.149,0.249,1.135,0.000000,0.150571,0.166575,0.642605,0.040249
164,1018.50,2.000,-11.865,2.6158,4.5148,0.0000,11.2061,12.4548,36.5296,0.0000,32.7113,0.0000,7.0982,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-24.341,-17.280,5.467,0.579,2.524,0.000000,-0.109868,0.465738,0.358572,0.285558
164,1018.50,2.000,-11.865,0.8934,3.9361,0.0000,1.9403,48.9859,16.0930,0.0000,17.3066,0.0000,15.6742,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-12.407,-9.880,1.956,0.227,1.034,0.000000,0.151181,0.166434,0.642278,0.040106
165,1018.00,2.000,-11.881,2.6706,4.5157,0.0000,11.1968,12.4368,36.5580,0.0000,32.7301,0.0000,7.0783,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-24.835,-17.631,5.580,0.591,2.577,0.000000,-0.109248,0.466210,0.357650,0.285388
165,1018.00,2.000,-11.881,0.8065,3.9362,0.0000,1.9335,49.0048,16.0798,0.0000,17.3151,0.0000,15.6668,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-11.199,-8.920,1.766,0.205,0.933,0.000000,0.151789,0.166293,0.641954,0.039965
166,1017.50,2.000,-11.896,2.7248,4.5167,0.0000,11.1874,12.4187,36.5866,0.0000,32.7488,0.0000,7.0585,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-25.322,-17.977,5.691,0.603,2.628,0.000000,-0.108632,0.466684,0.356732,0.285216
166,1017.50,2.000,-11.896,0.7202,3.9363,0.0000,1.9267,49.0237,16.0668,0.0000,17.3235,0.0000,15.6594,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-10.001,-7.966,1.576,0.183,0.834,0.000000,0.152393,0.166153,0.641631,0.039823
167,1017.00,2.000,-11.911,2.7784,4.5177,0.0000,11.1780,12.4008,36.6152,0.0000,32.7672,0.0000,7.0387,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-25.803,-18.319,5.801,0.615,2.679,0.000000,-0.108018,0.467158,0.355818,0.285042
167,1017.00,2.000,-11.911,0.6346,3.9364,0.0000,1.9200,49.0425,16.0537,0.0000,17.3318,0.0000,15.6520,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-8.811,-7.020,1.389,0.161,0.734,0.000000,0.152994,0.166013,0.641310,0.039683
168,1016.50,2.000,-11.926,2.8314,4.5187,0.0000,11.1685,12.3829,36.6440,0.0000,32.7855,0.0000,7.0191,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-26.279,-18.656,5.911,0.627,2.730,0.000000,-0.107408,0.467634,0.354908,0.284866
168,1016.50,2.000,-11.926,0.5496,3.9365,0.0000,1.9132,49.0612,16.0407,0.0000,17.3401,0.0000,15.6447,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-7.631,-6.080,1.202,0.140,0.636,0.000000,0.153592,0.165874,0.640992,0.039542
169,1016.00,2.000,-11.942,2.8792,4.5197,0.0000,11.1654,12.3628,36.6631,0.0000,32.8091,0.0000,6.9996,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-26.705,-18.959,6.009,0.637,2.775,0.000000,-0.106852,0.467989,0.354007,0.284855
169,1016.00,2.000,-11.942,0.4754,3.9365,0.0000,1.9069,49.0833,16.0232,0.0000,17.3489,0.0000,15.6377,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-6.601,-5.261,1.040,0.121,0.550,0.000000,0.154231,0.165685,0.640675,0.039410
170,1015.50,2.000,-11.959,2.9151,4.5206,0.0000,11.1780,12.3370,36.6588,0.0000,32.8459,0.0000,6.9804,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-27.023,-19.185,6.082,0.645,2.809,0.000000,-0.106421,0.468050,0.353123,0.285248
170,1015.50,2.000,-11.959,0.4269,3.9365,0.0000,1.9016,49.1134,15.9945,0.0000,17.3593,0.0000,15.6312,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-5.927,-4.724,0.933,0.108,0.494,0.000000,0.154973,0.165375,0.640356,0.039297
171,1015.00,2.000,-11.976,2.9506,4.5216,0.0000,11.1905,12.3113,36.6545,0.0000,32.8825,0.0000,6.9612,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-27.335,-19.407,6.154,0.653,2.843,0.000000,-0.105992,0.468113,0.352241,0.285638
171,1015.00,2.000,-11.976,0.3788,3.9365,0.0000,1.8963,49.1434,15.9660,0.0000,17.3696,0.0000,15.6247,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-5.261,-4.194,0.828,0.096,0.438,0.000000,0.155711,0.165067,0.640038,0.039184
172,1014.50,2.000,-11.993,2.9856,4.5225,0.0000,11.2028,12.2857,36.6504,0.0000,32.9188,0.0000,6.9422,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-27.643,-19.627,6.226,0.660,2.876,0.000000,-0.105565,0.468177,0.351364,0.286024
172,1014.50,2.000,-11.993,0.3314,3.9364,0.0000,1.8910,49.1732,15.9377,0.0000,17.3798,0.0000,15.6183,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-4.602,-3.669,0.724,0.084,0.383,0.000000,0.156446,0.164761,0.639722,0.039071
173,1014.00,2.000,-12.010,3.0202,4.5234,0.0000,11.2151,12.2603,36.6465,0.0000,32.9549,0.0000,6.9232,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-27.947,-19.842,6.296,0.668,2.908,0.000000,-0.105140,0.468242,0.350491,0.286407
173,1014.00,2.000,-12.010,0.2844,3.9364,0.0000,1.8857,49.2029,15.9096,0.0000,17.3900,0.0000,15.6118,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-3.950,-3.150,0.622,0.072,0.329,0.000000,0.157177,0.164457,0.639407,0.038959
174,1013.50,2.000,-12.027,3.0544,4.5244,0.0000,11.2272,12.2350,36.6427,0.0000,32.9908,0.0000,6.9043,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-28.246,-20.055,6.366,0.675,2.940,0.000000,-0.104716,0.468309,0.349621,0.286787
174,1013.50,2.000,-12.027,0.2380,3.9364,0.0000,1.8804,49.2324,15.8816,0.0000,17.4002,0.0000,15.6054,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-3.305,-2.636,0.520,0.060,0.275,0.000000,0.157905,0.164155,0.639094,0.038847
175,1013.00,2.000,-12.044,3.0880,4.5253,0.0000,11.2391,12.2098,36.6391,0.0000,33.0264,0.0000,6.8855,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-28.540,-20.265,6.434,0.682,2.972,0.000000,-0.104295,0.468377,0.348755,0.287163
175,1013.00,2.000,-12.044,0.1920,3.9363,0.0000,1.8752,49.2617,15.8538,0.0000,17.4103,0.0000,15.5990,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-2.667,-2.128,0.419,0.049,0.222,0.000000,0.158628,0.163854,0.638782,0.038735
176,1012.50,2.000,-12.061,3.1213,4.5262,0.0000,11.2510,12.1847,36.6356,0.0000,33.0618,0.0000,6.8668,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-28.831,-20.472,6.502,0.690,3.003,0.000000,-0.103875,0.468447,0.347893,0.287535
176,1012.50,2.000,-12.061,0.1466,3.9363,0.0000,1.8699,49.2909,15.8262,0.0000,17.4203,0.0000,15.5927,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-2.036,-1.625,0.320,0.037,0.170,0.000000,0.159349,0.163556,0.638472,0.038624
177,1012.00,2.000,-12.078,3.1542,4.5271,0.0000,11.2627,12.1598,36.6323,0.0000,33.0970,0.0000,6.8482,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-29.117,-20.675,6.569,0.697,3.034,0.000000,-0.103457,0.468518,0.347034,0.287905
177,1012.00,2.000,-12.078,0.1016,3.9363,0.0000,1.8647,49.3199,15.7987,0.0000,17.4303,0.0000,15.5863,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1.412,-1.127,0.222,0.026,0.118,0.000000,0.160065,0.163259,0.638163,0.038513
178,1011.50,2.000,-12.095,3.1866,4.5281,0.0000,11.2743,12.1349,36.6291,0.0000,33.1319,0.0000,6.8297,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-29.399,-20.876,6.634,0.704,3.065,0.000000,-0.103041,0.468591,0.346179,0.288271
178,1011.50,2.000,-12.095,0.0572,3.9362,0.0000,1.8595,49.3488,15.7714,0.0000,17.4403,0.0000,15.5800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.794,-0.634,0.125,0.015,0.066,0.000000,0.160778,0.162964,0.637855,0.038403
179,1011.00,2.000,-12.112,3.2186,4.5290,0.0000,11.2858,12.1102,36.6261,0.0000,33.1667,0.0000,6.8113,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-29.677,-21.074,6.699,0.711,3.095,0.000000,-0.102627,0.468665,0.345328,0.288634
179,1011.00,2.000,-12.112,0.0132,3.9362,0.0000,1.8543,49.3775,15.7443,0.0000,17.4502,0.0000,15.5737,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.183,-0.146,0.029,0.003,0.015,0.000000,0.161487,0.162671,0.637549,0.038293
180,1010.50,2.000,-12.127,3.2316,4.5304,0.0000,11.2961,12.0628,36.6475,0.0000,33.2092,0.0000,6.7845,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-29.768,-21.136,6.724,0.713,3.106,0.000000,-0.102261,0.469133,0.344111,0.289017
181,1010.00,2.000,-12.143,3.2365,4.5321,0.0000,11.3057,12.0062,36.6792,0.0000,33.2546,0.0000,6.7543,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-29.779,-21.141,6.732,0.714,3.109,0.000000,-0.101914,0.469766,0.342746,0.289401
182,1009.50,2.000,-12.158,3.2414,4.5338,0.0000,11.3149,11.9505,36.7107,0.0000,33.2994,0.0000,6.7244,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-29.790,-21.146,6.740,0.715,3.113,0.000000,-0.101564,0.470394,0.341394,0.289776
183,1009.00,2.000,-12.173,3.2462,4.5355,0.0000,11.3239,11.8956,36.7420,0.0000,33.3436,0.0000,6.6949,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-29.801,-21.150,6.747,0.716,3.116,0.000000,-0.101212,0.471017,0.340053,0.290143
184,1008.50,2.000,-12.188,3.2510,4.5371,0.0000,11.3325,11.8415,36.7731,0.0000,33.3873,0.0000,6.6656,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-29.812,-21.155,6.755,0.717,3.119,0.000000,-0.100858,0.471635,0.338724,0.290500
185,1008.00,2.000,-12.203,3.2558,4.5388,0.0000,11.3409,11.7882,36.8040,0.0000,33.4303,0.0000,6.6366,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-29.823,-21.160,6.762,0.717,3.123,0.000000,-0.100503,0.472248,0.337406,0.290849
186,1007.50,2.000,-12.218,3.2605,4.5404,0.0000,11.3490,11.7356,36.8347,0.0000,33.4728,0.0000,6.6079,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-29.834,-21.164,6.770,0.718,3.126,0.000000,-0.100145,0.472857,0.336099,0.291189
187,1007.00,2.000,-12.233,3.2651,4.5420,0.0000,11.3568,11.6838,36.8652,0.0000,33.5148,0.0000,6.5795,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-29.844,-21.169,6.777,0.719,3.129,0.000000,-0.099786,0.473462,0.334804,0.291521
188,1006.50,2.000,-12.248,3.2697,4.5436,0.0000,11.3644,11.6326,36.8955,0.0000,33.5562,0.0000,6.5513,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-29.854,-21.173,6.784,0.720,3.132,0.000000,-0.099426,0.474063,0.333519,0.291844
189,1006.00,2.000,-12.263,3.2743,4.5451,0.0000,11.3717,11.5822,36.9257,0.0000,33.5970,0.0000,6.5234,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-29.864,-21.177,6.791,0.720,3.136,0.000000,-0.099064,0.474660,0.332245,0.292160
190,1005.50,2.000,-12.278,3.2788,4.5467,0.0000,11.3787,11.5324,36.9558,0.0000,33.6374,0.0000,6.4958,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-29.874,-21.182,6.798,0.721,3.139,0.000000,-0.098702,0.475253,0.330981,0.292468
191,1005.00,2.000,-12.293,3.2833,4.5482,0.0000,11.3855,11.4833,36.9857,0.0000,33.6772,0.0000,6.4684,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-29.884,-21.186,6.805,0.722,3.142,0.000000,-0.098338,0.475842,0.329728,0.292768
192,1004.50,2.000,-12.308,3.2877,4.5498,0.0000,11.3920,11.4348,37.0154,0.0000,33.7165,0.0000,6.4412,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-29.893,-21.190,6.812,0.723,3.145,0.000000,-0.097974,0.476428,0.328485,0.293060
193,1004.00,2.000,-12.323,3.2921,4.5513,0.0000,11.3983,11.3870,37.0451,0.0000,33.7554,0.0000,6.4144,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-29.902,-21.194,6.819,0.723,3.148,0.000000,-0.097608,0.477011,0.327252,0.293346
194,1003.50,2.000,-12.338,3.2964,4.5528,0.0000,11.4043,11.3397,37.0746,0.0000,33.7937,0.0000,6.3877,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-29.911,-21.198,6.825,0.724,3.151,0.000000,-0.097242,0.477591,0.326028,0.293623
195,1003.00,2.000,-12.353,3.3007,4.5543,0.0000,11.4101,11.2930,37.1040,0.0000,33.8316,0.0000,6.3613,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-29.920,-21.201,6.832,0.725,3.154,0.000000,-0.096876,0.478167,0.324815,0.293894
196,1002.50,2.000,-12.368,3.3049,4.5557,0.0000,11.4156,11.2470,37.1333,0.0000,33.8689,0.0000,6.3351,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-29.928,-21.205,6.838,0.725,3.157,0.000000,-0.096509,0.478741,0.323610,0.294158
197,1002.00,2.000,-12.382,3.3091,4.5572,0.0000,11.4210,11.2014,37.1625,0.0000,33.9059,0.0000,6.3092,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-29.936,-21.209,6.844,0.726,3.160,0.000000,-0.096142,0.479311,0.322416,0.294415
198,1001.50,2.000,-12.397,3.3133,4.5587,0.0000,11.4261,11.1565,37.1916,0.0000,33.9423,0.0000,6.2835,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-29.944,-21.212,6.851,0.727,3.162,0.000000,-0.095774,0.479879,0.321230,0.294665
199,1001.00,2.000,-12.412,3.3174,4.5601,0.0000,11.4310,11.1120,37.2207,0.0000,33.9783,0.0000,6.2580,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-29.952,-21.215,6.857,0.727,3.165,0.000000,-0.095406,0.480445,0.320054,0.294908
200,1000.50,2.000,-12.427,3.3227,4.5614,0.0000,11.4410,11.0711,37.2370,0.0000,34.0166,0.0000,6.2345,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-29.974,-21.229,6.866,0.728,3.169,0.000000,-0.095068,0.480829,0.318968,0.295272
201,1000.00,2.000,-12.443,3.3281,4.5627,0.0000,11.4513,11.0308,37.2518,0.0000,34.0547,0.0000,6.2114,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-29.996,-21.244,6.875,0.729,3.173,0.000000,-0.094734,0.481191,0.317899,0.295644
